0:calibrate rover0 camera0 objective2 waypoint3
1:calibrate rover0 camera0 objective2 waypoint4
2:calibrate rover1 camera1 objective2 waypoint4
3:calibrate rover1 camera2 objective1 waypoint4
4:calibrate rover1 camera3 objective0 waypoint4
5:calibrate rover1 camera4 objective1 waypoint4
6:communicate_image_data rover0 general objective0 colour waypoint0 waypoint1
7:communicate_image_data rover0 general objective0 colour waypoint2 waypoint1
8:communicate_image_data rover0 general objective0 colour waypoint4 waypoint1
9:communicate_image_data rover0 general objective0 high_res waypoint0 waypoint1
10:communicate_image_data rover0 general objective0 high_res waypoint2 waypoint1
11:communicate_image_data rover0 general objective0 high_res waypoint4 waypoint1
12:communicate_image_data rover0 general objective0 low_res waypoint0 waypoint1
13:communicate_image_data rover0 general objective0 low_res waypoint2 waypoint1
14:communicate_image_data rover0 general objective0 low_res waypoint4 waypoint1
15:communicate_image_data rover0 general objective1 colour waypoint0 waypoint1
16:communicate_image_data rover0 general objective1 colour waypoint2 waypoint1
17:communicate_image_data rover0 general objective1 colour waypoint4 waypoint1
18:communicate_image_data rover0 general objective1 high_res waypoint0 waypoint1
19:communicate_image_data rover0 general objective1 high_res waypoint2 waypoint1
20:communicate_image_data rover0 general objective1 high_res waypoint4 waypoint1
21:communicate_image_data rover0 general objective1 low_res waypoint0 waypoint1
22:communicate_image_data rover0 general objective1 low_res waypoint2 waypoint1
23:communicate_image_data rover0 general objective1 low_res waypoint4 waypoint1
24:communicate_image_data rover0 general objective2 colour waypoint0 waypoint1
25:communicate_image_data rover0 general objective2 colour waypoint2 waypoint1
26:communicate_image_data rover0 general objective2 colour waypoint4 waypoint1
27:communicate_image_data rover0 general objective2 high_res waypoint0 waypoint1
28:communicate_image_data rover0 general objective2 high_res waypoint2 waypoint1
29:communicate_image_data rover0 general objective2 high_res waypoint4 waypoint1
30:communicate_image_data rover0 general objective2 low_res waypoint0 waypoint1
31:communicate_image_data rover0 general objective2 low_res waypoint2 waypoint1
32:communicate_image_data rover0 general objective2 low_res waypoint4 waypoint1
33:communicate_image_data rover1 general objective0 colour waypoint0 waypoint1
34:communicate_image_data rover1 general objective0 colour waypoint2 waypoint1
35:communicate_image_data rover1 general objective0 colour waypoint4 waypoint1
36:communicate_image_data rover1 general objective0 high_res waypoint0 waypoint1
37:communicate_image_data rover1 general objective0 high_res waypoint2 waypoint1
38:communicate_image_data rover1 general objective0 high_res waypoint4 waypoint1
39:communicate_image_data rover1 general objective0 low_res waypoint0 waypoint1
40:communicate_image_data rover1 general objective0 low_res waypoint2 waypoint1
41:communicate_image_data rover1 general objective0 low_res waypoint4 waypoint1
42:communicate_image_data rover1 general objective1 colour waypoint0 waypoint1
43:communicate_image_data rover1 general objective1 colour waypoint2 waypoint1
44:communicate_image_data rover1 general objective1 colour waypoint4 waypoint1
45:communicate_image_data rover1 general objective1 high_res waypoint0 waypoint1
46:communicate_image_data rover1 general objective1 high_res waypoint2 waypoint1
47:communicate_image_data rover1 general objective1 high_res waypoint4 waypoint1
48:communicate_image_data rover1 general objective1 low_res waypoint0 waypoint1
49:communicate_image_data rover1 general objective1 low_res waypoint2 waypoint1
50:communicate_image_data rover1 general objective1 low_res waypoint4 waypoint1
51:communicate_image_data rover1 general objective2 colour waypoint0 waypoint1
52:communicate_image_data rover1 general objective2 colour waypoint2 waypoint1
53:communicate_image_data rover1 general objective2 colour waypoint4 waypoint1
54:communicate_image_data rover1 general objective2 high_res waypoint0 waypoint1
55:communicate_image_data rover1 general objective2 high_res waypoint2 waypoint1
56:communicate_image_data rover1 general objective2 high_res waypoint4 waypoint1
57:communicate_image_data rover1 general objective2 low_res waypoint0 waypoint1
58:communicate_image_data rover1 general objective2 low_res waypoint2 waypoint1
59:communicate_image_data rover1 general objective2 low_res waypoint4 waypoint1
60:communicate_rock_data rover0 general waypoint1 waypoint0 waypoint1
61:communicate_rock_data rover0 general waypoint1 waypoint2 waypoint1
62:communicate_rock_data rover0 general waypoint1 waypoint4 waypoint1
63:communicate_rock_data rover0 general waypoint2 waypoint0 waypoint1
64:communicate_rock_data rover0 general waypoint2 waypoint2 waypoint1
65:communicate_rock_data rover0 general waypoint2 waypoint4 waypoint1
66:communicate_rock_data rover0 general waypoint3 waypoint0 waypoint1
67:communicate_rock_data rover0 general waypoint3 waypoint2 waypoint1
68:communicate_rock_data rover0 general waypoint3 waypoint4 waypoint1
69:communicate_rock_data rover0 general waypoint4 waypoint0 waypoint1
70:communicate_rock_data rover0 general waypoint4 waypoint2 waypoint1
71:communicate_rock_data rover0 general waypoint4 waypoint4 waypoint1
72:communicate_rock_data rover1 general waypoint1 waypoint0 waypoint1
73:communicate_rock_data rover1 general waypoint1 waypoint2 waypoint1
74:communicate_rock_data rover1 general waypoint1 waypoint4 waypoint1
75:communicate_rock_data rover1 general waypoint2 waypoint0 waypoint1
76:communicate_rock_data rover1 general waypoint2 waypoint2 waypoint1
77:communicate_rock_data rover1 general waypoint2 waypoint4 waypoint1
78:communicate_rock_data rover1 general waypoint4 waypoint0 waypoint1
79:communicate_rock_data rover1 general waypoint4 waypoint2 waypoint1
80:communicate_rock_data rover1 general waypoint4 waypoint4 waypoint1
81:drop rover0 rover0store
82:drop rover1 rover1store
83:navigate rover0 waypoint0 waypoint1
84:navigate rover0 waypoint0 waypoint2
85:navigate rover0 waypoint1 waypoint0
86:navigate rover0 waypoint1 waypoint4
87:navigate rover0 waypoint2 waypoint0
88:navigate rover0 waypoint3 waypoint4
89:navigate rover0 waypoint4 waypoint1
90:navigate rover0 waypoint4 waypoint3
91:navigate rover1 waypoint0 waypoint4
92:navigate rover1 waypoint1 waypoint4
93:navigate rover1 waypoint2 waypoint4
94:navigate rover1 waypoint4 waypoint0
95:navigate rover1 waypoint4 waypoint1
96:navigate rover1 waypoint4 waypoint2
97:sample_rock rover0 rover0store waypoint1
98:sample_rock rover0 rover0store waypoint2
99:sample_rock rover0 rover0store waypoint3
100:sample_rock rover0 rover0store waypoint4
101:sample_rock rover1 rover1store waypoint1
102:sample_rock rover1 rover1store waypoint2
103:sample_rock rover1 rover1store waypoint4
104:take_image rover0 waypoint3 objective2 camera0 colour
105:take_image rover0 waypoint3 objective2 camera0 high_res
106:take_image rover0 waypoint3 objective2 camera0 low_res
107:take_image rover0 waypoint4 objective0 camera0 colour
108:take_image rover0 waypoint4 objective0 camera0 high_res
109:take_image rover0 waypoint4 objective0 camera0 low_res
110:take_image rover0 waypoint4 objective1 camera0 colour
111:take_image rover0 waypoint4 objective1 camera0 high_res
112:take_image rover0 waypoint4 objective1 camera0 low_res
113:take_image rover0 waypoint4 objective2 camera0 colour
114:take_image rover0 waypoint4 objective2 camera0 high_res
115:take_image rover0 waypoint4 objective2 camera0 low_res
116:take_image rover1 waypoint4 objective0 camera1 high_res
117:take_image rover1 waypoint4 objective0 camera1 low_res
118:take_image rover1 waypoint4 objective0 camera2 colour
119:take_image rover1 waypoint4 objective0 camera3 high_res
120:take_image rover1 waypoint4 objective0 camera3 low_res
121:take_image rover1 waypoint4 objective0 camera4 colour
122:take_image rover1 waypoint4 objective0 camera4 high_res
123:take_image rover1 waypoint4 objective0 camera4 low_res
124:take_image rover1 waypoint4 objective1 camera1 high_res
125:take_image rover1 waypoint4 objective1 camera1 low_res
126:take_image rover1 waypoint4 objective1 camera2 colour
127:take_image rover1 waypoint4 objective1 camera3 high_res
128:take_image rover1 waypoint4 objective1 camera3 low_res
129:take_image rover1 waypoint4 objective1 camera4 colour
130:take_image rover1 waypoint4 objective1 camera4 high_res
131:take_image rover1 waypoint4 objective1 camera4 low_res
