source,destination,type_pre_eff,type_eff_eff,label
2,11,True,True,True
2,0,True,True,False
11,2,True,True,True
11,0,True,True,True
0,2,True,True,False
0,11,True,True,False
11,12,True,True,True
2,12,True,True,False
12,2,True,True,False
12,0,True,True,False
0,12,True,True,False
11,3,True,True,False
2,3,True,True,False
3,2,True,True,False
3,0,True,True,False
0,3,True,True,False
11,4,True,True,False
2,4,True,True,False
4,2,True,True,False
4,0,True,True,False
0,4,True,True,False
11,5,True,True,True
2,5,True,True,True
0,5,True,True,False
5,2,True,True,True
5,0,True,True,False
11,6,True,True,True
2,6,True,True,True
0,6,True,True,True
6,2,True,True,True
6,0,True,True,True
11,7,True,True,True
2,7,True,True,False
7,2,True,True,True
7,0,True,True,True
0,7,True,True,True
11,8,True,True,True
2,8,True,True,True
0,8,True,True,False
8,2,True,True,True
8,0,True,True,False
11,9,True,True,True
2,9,True,True,True
0,9,True,True,False
9,2,True,True,True
9,0,True,True,False
11,10,True,True,True
2,10,True,True,True
0,10,True,True,False
10,2,True,True,True
10,0,True,True,False
12,11,True,True,True
3,12,True,True,True
12,3,True,True,False
4,12,True,True,True
12,4,True,True,True
12,5,True,True,False
5,12,True,True,True
6,12,True,True,False
12,6,True,True,False
7,12,True,True,False
12,7,True,True,False
8,12,True,True,False
12,8,True,True,False
9,12,True,True,True
12,9,True,True,True
10,12,True,True,False
12,10,True,True,False
3,11,True,True,True
4,3,True,True,False
3,4,True,True,True
3,5,True,True,True
5,3,True,True,True
6,3,True,True,True
3,6,True,True,True
3,7,True,True,False
7,3,True,True,False
8,3,True,True,False
3,8,True,True,True
3,9,True,True,True
9,3,True,True,True
3,10,True,True,True
10,3,True,True,True
4,11,True,True,False
4,5,True,True,True
5,4,True,True,True
4,6,True,True,True
6,4,True,True,True
4,7,True,True,True
7,4,True,True,False
4,8,True,True,True
8,4,True,True,True
4,9,True,True,True
9,4,True,True,True
4,10,True,True,True
10,4,True,True,True
5,11,True,True,True
6,5,True,True,True
5,6,True,True,True
7,5,True,True,True
5,7,True,True,True
8,5,True,True,True
5,8,True,True,True
9,5,True,True,False
5,9,True,True,True
10,5,True,True,True
5,10,True,True,False
6,11,True,True,True
6,7,True,True,True
7,6,True,True,True
