source,destination,type_pre_eff,type_eff_eff,label
10,15,True,False,True
5,15,True,True,True
10,14,True,False,False
6,14,True,True,False
2,13,True,True,False
9,13,True,False,False
3,12,True,True,False
9,12,True,False,False
1,11,True,True,False
8,11,True,False,False
7,5,True,True,True
5,7,True,True,True
6,7,True,True,False
7,6,True,True,False
4,2,True,True,False
2,4,True,True,False
4,3,True,True,False
3,4,True,True,False
1,0,True,True,False
0,1,True,True,False
15,5,False,True,True
15,7,False,True,True
7,15,True,True,True
14,6,False,True,False
14,7,False,True,False
7,14,True,True,False
4,13,True,True,False
13,4,False,True,False
13,2,False,True,False
4,12,True,True,False
12,4,False,True,False
12,3,False,True,False
11,1,False,True,False
11,0,False,True,False
0,11,True,True,False
15,19,True,False,True
5,19,True,False,True
10,19,True,False,True
6,19,True,False,False
14,19,True,False,False
15,18,True,False,True
5,18,True,False,True
10,18,True,False,True
15,17,True,False,True
5,17,True,False,True
10,17,True,False,True
6,17,True,False,False
14,17,True,False,False
15,16,True,False,True
10,16,True,False,True
5,16,True,False,True
9,19,True,False,False
2,19,True,False,False
13,19,True,False,False
12,19,True,False,False
3,19,True,False,False
9,17,True,False,False
12,17,True,False,False
3,17,True,False,False
1,19,True,False,False
8,19,True,False,False
11,19,True,False,False
1,18,True,False,False
8,18,True,False,False
11,18,True,False,False
1,17,True,False,False
8,17,True,False,False
11,17,True,False,False
1,16,True,False,False
8,16,True,False,False
11,16,True,False,False
