source,destination
52,104
15,30
59,119
4,9
62,145
61,125
25,50
61,134
5,10
70,201
12,25
65,180
63,162
65,189
64,169
22,44
11,23
29,59
50,100
13,26
19,39
62,138
62,147
3,6
18,37
36,73
61,127
63,155
57,114
65,182
2,4
20,40
9,19
26,53
65,191
68,196
10,20
43,87
75,211
6,13
27,54
62,140
16,33
34,69
72,205
62,149
61,129
37,74
0,0
63,157
65,184
54,108
66,192
23,47
41,83
44,88
7,14
58,117
62,142
61,122
73,206
30,61
48,97
63,150
63,159
65,186
14,28
32,64
21,43
1,3
42,84
55,111
59,118
39,78
71,202
28,57
46,93
62,144
63,152
49,98
12,24
65,179
63,161
65,188
35,71
53,107
64,171
56,112
19,38
62,137
62,146
60,121
5,11
63,154
65,181
63,163
26,52
33,67
64,164
75,210
64,173
17,34
50,101
62,139
34,68
51,102
40,81
62,148
3,7
63,156
24,48
57,115
65,183
61,131
69,199
41,82
64,166
47,95
10,21
64,175
31,62
38,77
62,141
48,96
4,8
37,75
67,195
61,124
63,158
61,133
21,42
70,200
1,2
45,91
66,193
8,17
64,168
55,110
11,22
29,58
44,89
64,177
74,209
28,56
46,92
52,105
73,207
15,31
63,151
61,126
18,36
36,72
25,51
32,65
61,135
35,70
53,106
9,18
42,85
64,170
22,45
65,190
43,86
62,136
6,12
39,79
71,203
13,27
60,120
16,32
49,99
63,153
72,204
61,128
33,66
2,5
20,41
64,172
23,46
56,113
68,197
40,80
58,116
27,55
30,60
61,130
69,198
0,1
65,185
64,165
47,94
54,109
64,174
17,35
38,76
51,103
7,15
62,143
61,123
67,194
24,49
61,132
65,178
45,90
63,160
8,16
65,187
14,29
64,167
64,176
74,208
31,63
