index,is_in_good_operators
0,True
1,True
2,True
3,False
4,False
5,False
6,False
7,False
8,True
9,True
10,True
11,True
12,False
13,False
14,True
15,True
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,True
38,True
39,True
40,True
41,True
42,False
43,True
44,True
45,True
46,False
47,False
48,False
49,False
50,True
51,True
52,True
53,True
54,False
55,True
56,False
57,False
58,True
59,True
60,True
61,True
62,False
63,True
64,True
65,True
66,True
67,False
68,True
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
