source,destination
57,155
15,30
4,9
25,50
5,10
12,25
45,92
22,44
11,23
29,59
48,127
49,135
13,26
19,39
47,119
3,6
18,37
36,73
46,105
55,150
45,94
2,4
20,40
9,19
26,53
48,120
48,129
52,145
10,20
43,87
6,13
49,137
47,112
27,54
16,33
34,69
53,146
37,74
46,107
0,0
45,96
48,122
23,47
41,83
49,130
44,88
49,139
7,14
47,114
46,100
30,61
46,109
56,153
14,28
32,64
21,43
1,3
48,124
58,156
42,84
49,132
47,116
39,78
28,57
46,102
54,149
12,24
51,143
35,71
49,134
19,38
47,118
46,104
5,11
26,52
33,67
52,144
59,159
17,34
47,111
34,68
40,81
3,7
46,106
24,48
50,140
41,82
45,98
10,21
31,62
47,113
38,77
57,154
4,8
37,75
46,108
21,42
1,2
45,91
8,17
11,22
29,58
44,89
48,126
47,115
28,56
15,31
46,101
18,36
36,72
25,51
32,65
45,93
35,70
9,18
42,85
22,45
48,128
43,86
47,117
6,12
39,79
49,136
13,27
46,103
16,32
33,66
55,151
45,95
2,5
20,41
59,158
48,121
23,46
47,110
49,138
40,80
27,55
30,60
53,147
0,1
56,152
45,97
48,123
17,35
49,131
38,76
7,15
24,49
54,148
45,90
50,141
8,16
14,29
45,99
48,125
51,142
58,157
31,63
49,133
