source,destination
66,158
52,104
15,30
59,119
84,203
4,9
90,216
64,142
25,50
5,10
74,183
12,25
89,214
22,44
73,181
11,23
29,59
67,162
50,100
13,26
81,197
19,39
66,160
70,176
77,190
64,135
3,6
18,37
36,73
80,195
87,210
57,114
2,4
20,40
71,177
9,19
26,53
65,150
67,164
63,127
10,20
43,87
6,13
66,153
27,54
78,191
16,33
34,69
64,137
37,74
0,0
68,171
54,108
82,200
85,205
23,47
41,83
67,166
72,180
44,88
62,124
7,14
58,117
61,122
64,139
30,61
48,97
14,28
32,64
83,201
21,43
1,3
42,84
67,168
55,111
69,174
59,118
65,152
39,78
63,134
90,215
28,57
46,93
64,141
49,98
12,24
76,188
35,71
53,107
67,170
56,112
65,145
19,38
70,175
88,211
64,143
60,121
5,11
74,184
26,52
33,67
67,163
17,34
50,101
65,147
81,198
63,129
34,68
51,102
64,136
40,81
66,155
3,7
24,48
57,115
75,185
41,82
47,95
67,165
10,21
72,179
79,194
31,62
65,149
63,131
38,77
82,199
66,157
48,96
4,8
37,75
68,172
86,208
21,42
1,2
45,91
89,213
8,17
67,167
55,110
11,22
29,58
44,89
62,125
65,151
63,133
28,56
46,92
66,159
52,105
77,189
15,31
84,204
18,36
36,72
87,209
25,51
32,65
35,70
53,106
9,18
42,85
22,45
73,182
65,144
63,126
43,86
6,12
39,79
13,27
66,161
60,120
16,32
49,99
80,196
33,66
2,5
20,41
71,178
23,46
56,113
65,146
63,128
88,212
66,154
40,80
58,116
27,55
78,192
64,138
30,60
0,1
47,94
54,109
79,193
17,35
85,206
65,148
63,130
38,76
51,103
66,156
7,15
69,173
61,123
64,140
24,49
86,207
75,186
45,90
8,16
76,187
14,29
83,202
31,63
67,169
63,132
