source,destination
15,30
35,97
4,9
35,106
42,121
25,50
5,10
12,25
34,92
32,67
39,115
22,44
11,23
29,59
33,84
49,135
13,26
19,39
35,99
3,6
18,37
34,94
2,4
20,40
9,19
26,53
32,69
40,116
33,77
10,20
6,13
27,54
16,33
35,101
47,130
0,0
34,87
34,96
38,112
32,71
23,47
33,79
7,14
45,126
35,103
30,61
34,89
14,28
32,64
21,43
1,3
32,73
33,81
28,57
42,120
12,24
32,66
46,129
33,83
49,134
36,109
19,38
5,11
43,123
26,52
32,68
33,76
17,34
33,85
37,110
3,7
41,119
24,48
32,70
44,124
33,78
10,21
48,133
31,62
4,8
35,105
38,113
21,42
1,2
32,72
34,91
8,17
33,80
39,114
11,22
29,58
45,127
28,56
15,31
35,98
35,107
18,36
25,51
32,65
34,93
9,18
33,82
22,45
36,108
6,12
13,27
16,32
35,100
43,122
34,86
34,95
2,5
20,41
33,75
40,117
23,46
27,55
35,102
41,118
47,131
30,60
0,1
34,88
17,35
48,132
37,111
7,15
35,104
24,49
44,125
34,90
8,16
14,29
46,128
32,74
31,63
