index,is_in_good_operators
0,True
1,False
2,True
3,True
4,True
5,True
6,True
7,True
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,True
16,True
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,True
27,True
28,True
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,True
48,True
49,True
50,False
51,True
52,False
53,True
54,True
55,True
56,False
57,False
58,True
59,False
60,False
61,False
62,False
63,True
64,False
65,False
66,True
67,True
68,True
69,True
70,True
71,True
72,True
73,True
74,False
75,True
76,True
77,True
78,False
79,False
80,False
81,False
82,False
83,True
84,True
85,True
86,True
87,True
88,False
89,True
90,True
91,True
92,True
93,False
94,False
95,False
96,True
97,False
98,True
99,False
100,False
101,False
102,False
103,False
104,True
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
