source,destination,type_pre_eff,type_eff_eff,label
4,11,True,True,True
8,11,True,False,True
5,10,True,True,True
8,10,True,False,True
7,9,True,False,True
2,9,True,True,True
4,6,True,True,True
6,4,True,True,True
6,5,True,True,True
5,6,True,True,True
3,0,True,True,False
0,3,True,True,False
1,3,True,True,False
3,1,True,True,False
2,3,True,True,True
3,2,True,True,True
6,11,True,True,True
11,6,False,True,True
11,4,False,True,True
6,10,True,True,True
10,6,False,True,True
10,5,False,True,True
9,2,False,True,True
9,3,False,True,True
3,9,True,True,True
4,15,True,False,True
8,15,True,False,True
11,15,True,False,True
10,15,True,False,True
5,15,True,False,True
4,14,True,False,True
8,14,True,False,True
11,14,True,False,True
10,14,True,False,True
5,14,True,False,True
8,13,True,False,True
4,13,True,False,True
11,13,True,False,True
10,13,True,False,True
5,13,True,False,True
8,12,True,False,True
4,12,True,False,True
11,12,True,False,True
10,12,True,False,True
5,12,True,False,True
9,15,True,False,True
2,15,True,False,True
7,15,True,False,True
9,14,True,False,True
7,14,True,False,True
2,14,True,False,True
9,13,True,False,True
2,13,True,False,True
7,13,True,False,True
9,12,True,False,True
2,12,True,False,True
7,12,True,False,True
