source,destination,type_pre_eff,type_eff_eff,label
4,28,0,1,1
4,13,0,1,1
28,4,0,1,1
28,13,0,1,1
13,4,1,1,1
13,28,1,1,1
8,3,1,1,1
8,23,1,1,1
3,8,0,1,1
3,23,0,1,1
23,8,0,1,1
23,3,0,1,1
2,9,0,1,1
2,24,0,1,1
9,2,1,1,1
9,24,1,1,1
24,2,0,1,1
24,9,0,1,1
1,10,0,1,1
1,25,0,1,1
10,1,1,1,1
10,25,1,1,1
25,1,0,1,1
25,10,0,1,1
26,11,0,1,1
26,0,0,1,1
11,26,1,1,1
11,0,1,1,1
0,26,0,1,1
0,11,0,1,1
12,27,1,1,1
27,12,0,1,1
87,92,1,1,1
87,29,1,1,1
87,22,1,1,1
42,92,1,1,1
42,29,1,1,1
42,22,1,1,1
92,29,1,1,1
92,22,1,1,1
29,92,0,1,1
29,22,0,1,1
22,92,1,1,1
22,29,1,1,1
87,40,1,1,0
87,41,1,1,0
42,40,1,1,0
42,41,1,1,0
92,40,1,1,0
92,41,1,1,0
40,92,1,1,0
40,41,1,1,0
41,92,0,1,0
41,40,0,1,0
87,28,1,1,1
87,35,1,1,1
42,28,1,1,1
42,35,1,1,1
92,28,1,1,1
92,35,1,1,1
28,92,1,1,1
28,35,1,1,1
35,92,0,1,1
35,28,0,1,1
87,23,1,1,1
87,30,1,1,1
42,23,1,1,1
42,30,1,1,1
92,23,1,1,1
92,30,1,1,1
23,92,1,1,1
23,30,1,1,1
30,92,0,1,1
30,23,0,1,1
87,31,1,1,1
87,24,1,1,1
42,31,1,1,1
42,24,1,1,1
31,92,0,1,1
31,24,0,1,1
92,31,1,1,1
92,24,1,1,1
24,31,1,1,1
24,92,1,1,1
87,37,1,1,1
87,36,1,1,1
42,37,1,1,1
42,36,1,1,1
92,37,1,1,1
92,36,1,1,1
37,92,0,1,1
37,36,0,1,1
36,92,1,1,1
36,37,1,1,1
87,25,1,1,1
87,32,1,1,1
42,25,1,1,1
42,32,1,1,1
92,25,1,1,1
92,32,1,1,1
25,92,1,1,1
25,32,1,1,1
32,92,0,1,1
32,25,0,1,1
87,33,1,1,1
87,26,1,1,1
42,33,1,1,1
42,26,1,1,1
33,92,0,1,1
33,26,0,1,1
92,33,1,1,1
92,26,1,1,1
26,33,1,1,1
26,92,1,1,1
87,39,1,1,1
87,38,1,1,1
42,39,1,1,1
42,38,1,1,1
92,39,1,1,1
92,38,1,1,1
39,92,0,1,1
39,38,0,1,1
38,92,1,1,1
38,39,1,1,1
87,27,1,1,1
87,34,1,1,1
42,27,1,1,1
42,34,1,1,1
92,27,1,1,1
92,34,1,1,1
27,92,1,1,1
27,34,1,1,1
34,92,0,1,1
34,27,0,1,1
87,42,1,1,1
42,87,1,1,1
92,87,1,1,1
92,42,1,1,1
29,87,0,1,0
29,42,0,1,0
22,87,1,1,0
22,42,1,1,0
41,87,0,1,0
41,42,0,1,0
40,87,1,1,0
40,42,1,1,0
35,87,0,1,0
35,42,0,1,0
28,87,1,1,0
28,42,1,1,0
23,87,1,1,0
23,42,1,1,0
30,87,0,1,0
30,42,0,1,0
31,87,0,1,0
31,42,0,1,0
24,87,1,1,0
24,42,1,1,0
37,87,0,1,0
37,42,0,1,0
36,87,1,1,0
36,42,1,1,0
25,87,1,1,0
25,42,1,1,0
32,87,0,1,0
32,42,0,1,0
33,87,0,1,0
33,42,0,1,0
26,87,1,1,0
26,42,1,1,0
39,87,0,1,0
39,42,0,1,0
38,87,1,1,0
38,42,1,1,0
27,87,1,1,1
27,42,1,1,1
34,87,0,1,1
34,42,0,1,1
62,29,0,1,1
62,53,0,1,1
62,54,0,1,1
62,51,0,1,1
62,13,0,1,1
62,67,0,1,1
62,86,0,1,1
62,83,0,1,1
62,52,0,1,1
62,64,0,1,1
62,77,0,1,1
62,55,0,1,1
62,91,0,1,1
62,88,0,1,1
62,66,0,1,1
29,62,1,1,1
29,53,1,1,1
29,54,1,1,1
29,51,1,1,1
29,13,1,1,1
29,67,1,1,1
29,86,1,1,1
29,83,1,1,1
29,52,1,1,1
29,64,1,1,1
29,77,1,1,1
29,55,1,1,1
