index,is_in_good_operators
0,False
1,True
2,False
3,False
4,False
5,False
6,False
7,False
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,True
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,True
41,True
42,False
43,False
44,False
45,True
46,True
47,False
48,False
49,True
50,True
51,True
52,False
53,False
54,False
55,True
56,True
57,True
58,False
59,False
60,False
61,True
62,False
63,True
64,False
65,False
66,True
67,False
68,False
69,False
70,False
71,False
72,True
73,False
74,False
75,True
76,False
77,True
78,True
79,False
80,True
81,True
82,True
83,True
84,True
85,False
86,True
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,True
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
