source,destination
6,18
24,88
23,68
13,33
19,46
25,96
27,123
25,105
27,132
18,44
28,140
20,47
9,26
22,53
24,81
10,27
6,20
24,90
25,98
16,40
27,125
27,134
28,142
26,117
24,83
24,92
7,21
25,100
27,127
0,0
28,135
28,144
14,35
26,119
21,50
24,85
22,60
25,93
25,102
3,10
27,129
23,77
0,2
5,16
28,137
12,31
26,112
28,146
1,3
24,87
19,45
22,62
25,95
27,122
23,70
25,104
28,139
26,114
1,5
24,80
17,41
22,55
24,89
22,64
25,97
23,72
25,106
4,13
26,107
26,116
2,6
24,82
10,28
22,57
23,65
25,99
23,74
26,109
26,118
21,49
2,8
8,24
11,29
22,59
23,67
3,9
23,76
15,38
27,131
18,43
26,111
26,120
28,148
9,25
22,52
22,61
6,19
23,69
13,34
3,11
23,78
16,39
27,124
27,133
26,113
1,4
28,141
20,48
22,54
22,63
24,91
23,71
4,12
27,126
26,115
28,143
17,42
22,56
24,84
7,22
23,73
4,14
25,101
27,128
26,108
0,1
5,15
28,136
2,7
8,23
28,145
14,36
22,58
24,86
23,66
23,75
25,94
15,37
27,121
25,103
27,130
26,110
5,17
28,138
12,32
28,147
22,51
11,30
24,79
