index,is_in_good_operators
0,True
1,True
2,True
3,True
4,False
5,False
6,False
7,False
8,False
9,True
10,False
11,False
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,True
23,False
24,True
25,False
26,False
27,False
28,False
29,False
30,False
31,True
32,True
33,True
34,False
35,True
36,True
37,False
38,False
39,False
40,True
41,True
42,True
43,False
44,False
45,False
46,False
47,False
48,False
49,True
50,True
51,True
52,False
53,False
54,False
55,False
56,False
57,False
58,True
59,False
60,True
61,False
62,False
63,False
64,False
65,False
66,True
67,False
68,False
69,True
70,False
71,False
72,False
73,False
74,True
75,False
76,True
77,True
78,True
79,True
80,True
81,True
82,False
83,True
84,True
85,False
86,True
87,False
88,True
89,True
90,False
91,False
92,True
93,False
94,True
95,True
96,False
97,True
98,True
99,False
100,True
101,True
102,True
103,False
104,False
105,False
106,False
107,False
108,False
109,True
110,False
111,False
112,False
113,False
114,False
115,False
116,True
117,False
118,False
119,True
120,True
121,False
122,True
123,False
124,False
125,True
