source,destination
69,175
52,104
68,155
15,30
59,119
4,9
70,183
67,141
25,50
5,10
12,25
22,44
66,133
71,184
11,23
29,59
50,100
69,168
13,26
19,39
69,177
67,134
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
75,193
63,127
10,20
43,87
6,13
69,170
72,187
64,128
69,179
27,54
16,33
34,69
67,136
37,74
0,0
54,108
23,47
41,83
44,88
62,124
7,14
58,117
69,172
69,181
61,122
30,61
48,97
68,164
14,28
32,64
65,131
21,43
1,3
42,84
55,111
69,174
59,118
39,78
70,182
28,57
46,93
68,157
49,98
12,24
67,143
74,191
66,132
35,71
53,107
69,167
56,112
19,38
69,176
68,150
68,159
60,121
5,11
67,145
26,52
75,192
33,67
17,34
50,101
69,169
72,186
34,68
51,102
68,152
40,81
3,7
68,161
67,138
24,48
57,115
67,147
41,82
47,95
10,21
31,62
64,129
38,77
68,154
48,96
4,8
37,75
68,163
67,140
67,149
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
73,189
28,56
46,92
52,105
68,156
15,31
68,165
18,36
36,72
67,142
25,51
32,65
35,70
53,106
9,18
42,85
22,45
71,185
63,126
43,86
6,12
39,79
13,27
69,178
68,158
60,120
16,32
49,99
67,135
67,144
33,66
2,5
20,41
23,46
56,113
69,171
68,151
40,80
58,116
69,180
68,160
27,55
67,137
30,60
67,146
0,1
47,94
65,130
54,109
17,35
38,76
51,103
69,173
7,15
68,153
68,162
61,123
67,139
24,49
67,148
45,90
8,16
74,190
14,29
73,188
31,63
69,166
