source,destination
15,30
4,9
5,10
12,25
31,93
21,46
11,23
22,53
24,72
23,61
13,26
32,94
19,39
3,6
18,37
2,4
20,40
9,19
28,87
21,48
10,20
6,13
23,63
16,33
35,101
0,0
24,67
25,75
7,14
26,82
33,97
14,28
21,43
1,3
24,69
25,77
30,91
12,24
31,92
21,45
24,71
25,79
19,38
22,55
29,88
5,11
21,47
24,73
17,34
25,81
22,57
23,65
3,7
21,49
24,66
34,98
10,21
25,74
22,50
23,58
4,8
21,42
1,2
8,17
24,68
27,85
25,76
11,22
30,90
22,52
23,60
15,31
18,36
24,70
9,18
28,86
25,78
22,54
6,12
23,62
13,27
32,95
16,32
35,100
2,5
20,41
25,80
22,56
23,64
33,96
29,89
0,1
17,35
7,15
26,83
8,16
27,84
14,29
34,99
21,44
22,51
23,59
