source,destination
6,18
13,33
21,80
16,38
19,55
18,44
22,90
23,98
23,107
10,27
19,57
22,92
23,100
21,75
7,21
19,59
0,0
22,94
14,35
18,51
23,102
20,72
3,10
19,61
0,2
5,16
22,87
12,31
22,96
1,3
23,104
20,65
20,74
19,54
19,63
21,82
22,89
18,46
23,97
1,5
23,106
10,26
17,41
20,67
19,56
21,84
4,13
22,91
18,48
23,99
2,6
8,22
20,69
21,77
15,36
18,50
23,101
2,8
11,29
20,71
13,32
3,9
21,79
12,30
18,43
18,52
9,25
20,64
20,73
6,19
3,11
21,81
16,39
18,45
1,4
17,40
20,66
7,20
21,83
4,12
19,58
18,47
22,93
14,34
20,68
21,76
21,85
4,14
19,60
0,1
5,15
18,49
22,86
22,95
2,7
8,23
23,103
11,28
20,70
21,78
15,37
19,53
19,62
18,42
22,88
5,17
9,24
23,105
