source,destination
52,104
15,30
59,119
75,170
4,9
77,197
81,204
75,179
25,50
80,202
5,10
87,217
12,25
76,180
76,189
22,44
66,133
11,23
29,59
74,155
50,100
13,26
19,39
75,172
67,134
73,147
3,6
18,37
36,73
78,198
57,114
76,182
2,4
20,40
9,19
26,53
76,191
74,148
63,127
10,20
43,87
85,212
6,13
75,165
64,128
27,54
71,143
16,33
34,69
82,207
37,74
70,141
0,0
76,184
54,108
76,193
83,208
23,47
41,83
74,150
89,221
44,88
62,124
7,14
58,117
75,167
61,122
30,61
48,97
69,138
76,186
14,28
32,64
65,131
21,43
76,195
1,3
68,136
42,84
55,111
59,118
39,78
72,145
88,218
28,57
46,93
49,98
12,24
76,188
66,132
35,71
53,107
56,112
19,38
74,157
81,205
73,146
60,121
75,174
5,11
76,181
26,52
76,190
33,67
17,34
50,101
79,201
71,142
74,159
34,68
51,102
82,206
40,81
3,7
75,176
24,48
57,115
76,183
86,215
41,82
89,220
47,95
10,21
74,152
31,62
64,129
38,77
74,161
48,96
75,169
4,8
37,75
77,196
75,178
84,211
21,42
87,216
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
74,154
74,163
28,56
46,92
52,105
15,31
75,171
18,36
36,72
69,139
25,51
32,65
80,203
35,70
53,106
9,18
42,85
22,45
63,126
43,86
74,156
6,12
39,79
88,219
13,27
75,164
60,120
75,173
16,32
49,99
67,135
78,199
70,140
33,66
2,5
20,41
76,192
23,46
56,113
74,149
79,200
85,213
74,158
40,80
58,116
75,166
27,55
75,175
30,60
86,214
0,1
76,185
47,94
65,130
54,109
76,194
17,35
83,209
74,151
38,76
74,160
51,103
7,15
75,168
72,144
75,177
61,123
84,210
24,49
45,90
8,16
76,187
14,29
68,137
74,153
31,63
74,162
