source,destination,type_pre_eff,type_eff_eff,label
2,23,0,1,1
2,13,0,1,1
23,2,0,1,1
23,13,0,1,1
13,2,1,1,1
13,23,1,1,1
16,5,0,1,1
5,16,1,1,1
6,17,1,1,1
17,6,0,1,1
21,1,0,1,1
21,11,0,1,1
1,21,0,1,1
1,11,0,1,1
11,21,1,1,1
11,1,1,1,1
0,12,0,1,1
0,22,0,1,1
12,0,1,1,1
12,22,1,1,1
22,0,0,1,1
22,12,0,1,1
8,4,1,1,1
8,18,1,1,1
4,8,0,1,1
4,18,0,1,1
18,8,0,1,1
18,4,0,1,1
19,3,0,1,1
19,9,0,1,1
3,19,0,1,1
3,9,0,1,1
9,19,1,1,1
9,3,1,1,1
20,10,0,1,1
10,20,1,1,1
59,15,1,1,1
59,24,1,1,1
59,110,1,1,1
76,15,1,1,1
76,24,1,1,1
76,110,1,1,1
15,24,1,1,1
15,110,1,1,1
24,15,0,1,1
24,110,0,1,1
110,15,1,1,1
110,24,1,1,1
59,50,1,1,1
59,49,1,1,1
76,50,1,1,1
76,49,1,1,1
50,49,0,1,1
50,110,0,1,1
49,50,1,1,1
49,110,1,1,1
110,50,1,1,1
110,49,1,1,1
59,16,1,1,1
59,25,1,1,1
76,16,1,1,1
76,25,1,1,1
16,25,1,1,1
16,110,1,1,1
25,16,0,1,1
25,110,0,1,1
110,16,1,1,1
110,25,1,1,1
59,52,1,1,1
59,51,1,1,1
76,52,1,1,1
76,51,1,1,1
52,51,0,1,1
52,110,0,1,1
51,52,1,1,1
51,110,1,1,1
110,52,1,1,1
110,51,1,1,1
59,26,1,1,1
59,17,1,1,1
76,26,1,1,1
76,17,1,1,1
26,17,0,1,1
26,110,0,1,1
17,26,1,1,1
17,110,1,1,1
110,26,1,1,1
110,17,1,1,1
59,54,1,1,0
59,53,1,1,0
76,54,1,1,0
76,53,1,1,0
54,53,0,1,0
54,110,0,1,0
53,54,1,1,0
53,110,1,1,0
110,54,1,1,0
110,53,1,1,0
59,32,1,1,1
59,23,1,1,1
76,32,1,1,1
76,23,1,1,1
32,23,0,1,1
32,110,0,1,1
23,32,1,1,1
23,110,1,1,1
110,32,1,1,1
110,23,1,1,1
59,21,1,1,1
59,30,1,1,1
76,21,1,1,1
76,30,1,1,1
21,30,1,1,1
21,110,1,1,1
30,21,0,1,1
30,110,0,1,1
110,21,1,1,1
110,30,1,1,1
59,31,1,1,1
59,22,1,1,1
76,31,1,1,1
76,22,1,1,1
31,22,0,1,1
31,110,0,1,1
22,31,1,1,1
22,110,1,1,1
110,31,1,1,1
110,22,1,1,1
59,56,1,1,1
59,55,1,1,1
76,56,1,1,1
76,55,1,1,1
56,55,0,1,1
56,110,0,1,1
55,56,1,1,1
55,110,1,1,1
110,56,1,1,1
110,55,1,1,1
59,27,1,1,1
59,18,1,1,1
76,27,1,1,1
76,18,1,1,1
27,18,0,1,1
27,110,0,1,1
