source,destination
50,107
15,30
4,9
25,50
5,10
37,79
12,25
57,121
22,44
11,23
29,59
41,88
13,26
43,94
19,39
64,135
3,6
18,37
36,73
37,81
2,4
20,40
9,19
26,53
54,115
10,20
6,13
38,82
44,95
62,131
27,54
58,124
16,33
34,69
61,129
36,75
0,0
48,104
65,138
23,47
42,91
7,14
55,118
59,125
39,85
46,100
30,61
49,105
14,28
32,64
21,43
1,3
53,114
56,119
63,134
28,57
40,86
37,78
12,24
60,128
35,71
19,38
50,108
51,109
5,11
37,80
26,52
57,122
33,67
41,89
17,34
47,102
34,68
64,136
3,7
48,103
24,48
45,98
10,21
42,90
55,117
31,62
44,96
62,132
39,84
46,99
4,8
52,112
21,42
1,2
8,17
53,113
11,22
29,58
63,133
43,93
28,56
15,31
60,127
18,36
36,72
49,106
25,51
32,65
35,70
9,18
22,45
56,120
6,12
13,27
40,87
58,123
16,32
36,74
33,66
2,5
20,41
47,101
65,137
23,46
54,116
38,83
51,110
27,55
30,60
36,76
61,130
0,1
45,97
17,35
7,15
52,111
59,126
24,49
37,77
8,16
14,29
31,63
43,92
