index,is_init,is_goal
0,False,False
1,True,False
2,False,False
3,False,False
4,False,False
5,True,False
6,False,False
7,True,False
8,False,False
9,True,False
10,False,False
11,True,False
12,False,False
13,True,False
14,False,False
15,False,False
16,True,False
17,False,False
18,True,False
19,False,False
20,True,False
21,False,False
22,True,False
23,False,False
24,True,False
25,False,False
26,True,False
27,False,True
28,True,False
29,False,False
30,True,False
31,False,False
32,True,False
33,False,False
34,True,False
35,False,False
36,True,False
37,False,False
38,True,False
39,False,False
40,True,False
41,False,False
42,True,False
43,False,False
44,True,False
45,False,False
46,True,False
47,False,False
48,True,False
49,False,False
50,True,False
51,False,False
52,True,False
53,False,True
54,True,False
55,False,False
56,True,False
57,False,True
58,True,False
59,True,False
60,False,False
61,True,False
62,False,False
63,False,False
64,True,False
65,False,False
66,True,False
67,False,False
68,True,False
69,False,False
70,True,False
71,False,False
72,True,False
73,False,False
74,True,False
75,False,False
76,True,False
77,False,False
78,True,False
79,False,False
80,True,False
81,False,False
82,True,False
83,False,False
84,True,False
85,False,False
86,True,False
87,False,False
88,True,False
89,False,False
90,True,False
91,False,False
92,True,False
93,False,False
94,True,False
95,False,False
96,True,False
97,False,False
98,True,False
99,False,False
100,True,False
101,False,False
102,True,False
103,False,False
104,True,False
105,False,False
106,True,False
107,False,False
108,True,False
109,False,False
110,True,False
111,False,False
112,True,False
