source,destination,type_pre_eff,type_eff_eff,label
5,9,True,True,True
5,10,True,True,True
5,14,True,True,True
5,4,True,False,False
5,16,True,False,False
9,10,True,True,True
9,14,True,True,True
9,4,True,True,True
9,16,True,True,True
10,9,True,True,True
10,14,True,True,True
10,4,True,True,False
10,16,True,True,False
14,9,True,True,True
14,10,True,True,True
14,4,True,True,True
14,16,True,True,True
4,9,True,True,True
4,10,True,True,True
4,14,True,True,True
4,16,True,True,True
16,9,True,True,True
16,10,True,True,False
16,14,True,True,True
16,4,True,True,True
6,9,True,True,False
6,11,True,True,True
6,14,True,True,False
6,16,True,False,False
6,4,True,False,False
9,11,True,True,False
11,9,True,True,False
11,14,True,True,False
11,16,True,True,False
11,4,True,True,False
14,11,True,True,False
16,11,True,True,False
4,11,True,True,False
7,9,True,True,True
7,16,True,False,True
7,14,True,True,True
7,4,True,False,True
7,12,True,True,True
9,12,True,True,True
16,12,True,True,True
14,12,True,True,True
4,12,True,True,True
12,9,True,True,True
12,16,True,True,True
12,14,True,True,True
12,4,True,True,True
8,9,True,True,False
8,16,True,False,False
8,14,True,True,True
8,4,True,False,False
8,13,True,True,True
9,13,True,True,False
16,13,True,True,False
14,13,True,True,True
4,13,True,True,False
13,9,True,True,False
13,16,True,True,False
13,14,True,True,True
13,4,True,True,False
9,2,True,True,True
2,9,True,True,True
2,14,True,True,True
2,4,True,True,True
2,16,True,True,True
14,2,True,True,True
4,2,True,True,True
16,2,True,True,True
4,17,True,False,True
4,5,True,False,True
17,10,True,True,True
17,14,True,True,True
17,5,True,True,True
17,9,True,True,True
10,17,True,True,True
10,5,True,True,True
14,17,True,True,True
14,5,True,True,True
5,17,True,True,True
9,17,True,True,True
9,5,True,True,True
6,10,True,True,True
6,5,True,False,False
6,17,True,False,False
11,10,True,True,True
11,5,True,True,False
11,17,True,True,False
10,11,True,True,True
5,11,True,True,False
17,11,True,True,False
7,10,True,True,False
7,17,True,False,False
7,5,True,False,False
10,12,True,True,False
17,12,True,True,False
12,10,True,True,False
12,17,True,True,False
12,5,True,True,False
5,12,True,True,False
8,17,True,False,False
8,10,True,True,True
8,5,True,False,False
17,13,True,True,False
