source,destination
15,30
4,9
27,59
41,122
25,50
28,67
5,10
12,25
31,102
22,44
38,117
11,23
13,26
19,39
27,61
3,6
18,37
28,69
31,95
2,4
20,40
9,19
26,53
10,20
6,13
36,112
27,54
16,33
27,63
42,125
28,71
0,0
31,97
43,126
23,47
7,14
27,56
33,106
28,64
28,73
31,99
14,28
21,43
1,3
40,120
30,91
37,115
27,58
29,77
28,66
12,24
31,101
38,116
30,84
30,93
19,38
29,79
32,105
28,68
5,11
31,94
35,110
26,52
31,103
30,86
17,34
39,119
29,81
3,7
24,48
31,96
10,21
30,88
36,113
29,74
29,83
4,8
21,42
43,127
1,2
8,17
11,22
30,90
34,109
37,114
29,76
15,31
27,60
18,36
41,123
25,51
9,18
22,45
30,92
6,12
13,27
29,78
32,104
16,32
27,62
42,124
28,70
2,5
20,41
30,85
39,118
23,46
29,80
27,55
35,111
28,72
0,1
31,98
30,87
17,35
7,15
29,82
27,57
33,107
24,49
28,65
8,16
31,100
14,29
30,89
34,108
40,121
29,75
