source,destination,type_pre_eff,type_eff_eff,label
33,12,0,1,1
33,4,0,1,1
12,33,1,1,1
12,4,1,1,1
4,33,0,1,1
4,12,0,1,1
6,27,1,1,1
27,6,0,1,1
28,3,0,1,1
28,7,0,1,1
3,28,0,1,1
3,7,0,1,1
7,28,1,1,1
7,3,1,1,1
8,29,1,1,1
8,2,1,1,1
29,8,0,1,1
29,2,0,1,1
2,8,0,1,1
2,29,0,1,1
1,9,0,1,1
1,30,0,1,1
9,1,1,1,1
9,30,1,1,1
30,1,0,1,1
30,9,0,1,1
31,0,0,1,1
31,10,0,1,1
0,31,0,1,1
0,10,0,1,1
10,31,1,1,1
10,0,1,1,1
11,32,1,1,1
32,11,0,1,1
50,102,1,1,1
50,26,1,1,1
50,34,1,1,1
97,102,1,1,1
97,26,1,1,1
97,34,1,1,1
102,26,1,1,1
102,34,1,1,1
26,102,1,1,1
26,34,1,1,1
34,102,0,1,1
34,26,0,1,1
50,48,1,1,1
50,49,1,1,1
97,48,1,1,1
97,49,1,1,1
48,102,1,1,1
48,49,1,1,1
102,48,1,1,1
102,49,1,1,1
49,48,0,1,1
49,102,0,1,1
50,27,1,1,1
50,35,1,1,1
97,27,1,1,1
97,35,1,1,1
102,27,1,1,1
102,35,1,1,1
27,102,1,1,1
27,35,1,1,1
35,102,0,1,1
35,27,0,1,1
50,43,1,1,0
50,42,1,1,0
97,43,1,1,0
97,42,1,1,0
102,43,1,1,0
102,42,1,1,0
43,102,0,1,0
43,42,0,1,0
42,102,1,1,0
42,43,1,1,0
50,33,1,1,1
50,41,1,1,1
97,33,1,1,1
97,41,1,1,1
33,102,1,1,1
33,41,1,1,1
102,33,1,1,1
102,41,1,1,1
41,33,0,1,1
41,102,0,1,1
50,36,1,1,1
50,28,1,1,1
97,36,1,1,1
97,28,1,1,1
36,102,0,1,1
36,28,0,1,1
102,36,1,1,1
102,28,1,1,1
28,36,1,1,1
28,102,1,1,1
50,29,1,1,1
50,37,1,1,1
97,29,1,1,1
97,37,1,1,1
102,29,1,1,1
102,37,1,1,1
29,102,1,1,1
29,37,1,1,1
37,102,0,1,1
37,29,0,1,1
50,45,1,1,1
50,44,1,1,1
97,45,1,1,1
97,44,1,1,1
102,45,1,1,1
102,44,1,1,1
45,102,0,1,1
45,44,0,1,1
44,102,1,1,1
44,45,1,1,1
50,38,1,1,1
50,30,1,1,1
97,38,1,1,1
97,30,1,1,1
38,102,0,1,1
38,30,0,1,1
102,38,1,1,1
102,30,1,1,1
30,38,1,1,1
30,102,1,1,1
50,31,1,1,1
50,39,1,1,1
97,31,1,1,1
97,39,1,1,1
31,102,1,1,1
31,39,1,1,1
102,31,1,1,1
102,39,1,1,1
39,31,0,1,1
39,102,0,1,1
50,46,1,1,1
50,47,1,1,1
97,46,1,1,1
97,47,1,1,1
102,46,1,1,1
102,47,1,1,1
