source,destination,type_pre_eff,type_eff_eff,label
2,39,False,True,True
2,13,False,True,True
39,2,False,True,True
39,13,False,True,True
13,2,True,True,True
13,39,True,True,True
4,32,True,True,True
32,4,False,True,True
33,5,False,True,True
5,33,True,True,True
1,11,False,True,True
1,37,False,True,True
11,1,True,True,True
11,37,True,True,True
37,1,False,True,True
37,11,False,True,True
38,0,False,True,True
38,12,False,True,True
0,38,False,True,True
0,12,False,True,True
12,38,True,True,True
12,0,True,True,True
8,34,True,True,True
34,8,False,True,True
3,35,False,True,True
3,9,False,True,True
35,3,False,True,True
35,9,False,True,True
9,3,True,True,True
9,35,True,True,True
36,10,False,True,True
10,36,True,True,True
104,31,True,True,True
104,40,True,True,True
104,112,True,True,True
59,31,True,True,True
59,40,True,True,True
59,112,True,True,True
31,40,True,True,True
31,112,True,True,True
40,31,False,True,True
40,112,False,True,True
112,31,True,True,True
112,40,True,True,True
104,57,True,True,True
104,58,True,True,True
59,57,True,True,True
59,58,True,True,True
57,58,True,True,True
57,112,True,True,True
58,57,False,True,True
58,112,False,True,True
112,57,True,True,True
112,58,True,True,True
104,32,True,True,True
104,41,True,True,True
59,32,True,True,True
59,41,True,True,True
32,41,True,True,True
32,112,True,True,True
41,32,False,True,True
41,112,False,True,True
112,32,True,True,True
112,41,True,True,True
104,50,True,True,True
104,49,True,True,True
59,50,True,True,True
59,49,True,True,True
50,49,False,True,True
50,112,False,True,True
49,50,True,True,True
49,112,True,True,True
112,50,True,True,True
112,49,True,True,True
104,33,True,True,True
104,42,True,True,True
59,33,True,True,True
59,42,True,True,True
33,42,True,True,True
33,112,True,True,True
42,33,False,True,True
42,112,False,True,True
112,33,True,True,True
112,42,True,True,True
104,52,True,True,False
104,51,True,True,False
59,52,True,True,False
59,51,True,True,False
52,51,False,True,False
52,112,False,True,False
51,52,True,True,False
51,112,True,True,False
112,52,True,True,False
112,51,True,True,False
104,48,True,True,True
104,39,True,True,True
59,48,True,True,True
59,39,True,True,True
48,39,False,True,True
48,112,False,True,True
39,48,True,True,True
39,112,True,True,True
112,48,True,True,True
112,39,True,True,True
104,46,True,True,True
104,37,True,True,True
59,46,True,True,True
59,37,True,True,True
46,37,False,True,True
46,112,False,True,True
37,46,True,True,True
37,112,True,True,True
112,46,True,True,True
112,37,True,True,True
104,47,True,True,True
104,38,True,True,True
59,47,True,True,True
59,38,True,True,True
112,47,True,True,True
112,38,True,True,True
47,112,False,True,True
47,38,False,True,True
38,112,True,True,True
38,47,True,True,True
104,54,True,True,True
104,53,True,True,True
59,54,True,True,True
59,53,True,True,True
54,53,False,True,True
54,112,False,True,True
53,54,True,True,True
53,112,True,True,True
112,54,True,True,True
112,53,True,True,True
104,34,True,True,True
104,43,True,True,True
59,34,True,True,True
59,43,True,True,True
34,43,True,True,True
34,112,True,True,True
43,34,False,True,True
43,112,False,True,True
112,34,True,True,True
112,43,True,True,True
104,44,True,True,True
104,35,True,True,True
59,44,True,True,True
59,35,True,True,True
44,35,False,True,True
44,112,False,True,True
35,44,True,True,True
35,112,True,True,True
112,44,True,True,True
112,35,True,True,True
104,56,True,True,True
104,55,True,True,True
59,56,True,True,True
59,55,True,True,True
56,55,False,True,True
56,112,False,True,True
55,56,True,True,True
55,112,True,True,True
112,56,True,True,True
112,55,True,True,True
104,45,True,True,True
104,36,True,True,True
59,45,True,True,True
59,36,True,True,True
45,36,False,True,True
45,112,False,True,True
36,45,True,True,True
36,112,True,True,True
112,45,True,True,True
112,36,True,True,True
104,59,True,True,True
112,104,True,True,True
112,59,True,True,True
59,104,True,True,True
31,104,True,True,False
31,59,True,True,False
40,104,False,True,False
40,59,False,True,False
58,104,False,True,False
58,59,False,True,False
57,104,True,True,False
57,59,True,True,False
32,104,True,True,False
32,59,True,True,False
41,104,False,True,False
41,59,False,True,False
50,104,False,True,False
50,59,False,True,False
49,104,True,True,False
49,59,True,True,False
33,104,True,True,True
33,59,True,True,True
42,104,False,True,True
42,59,False,True,True
52,104,False,True,False
52,59,False,True,False
51,104,True,True,False
51,59,True,True,False
39,104,True,True,False
39,59,True,True,False
48,104,False,True,False
48,59,False,True,False
37,104,True,True,False
37,59,True,True,False
46,104,False,True,False
46,59,False,True,False
38,104,True,True,False
38,59,True,True,False
47,104,False,True,False
47,59,False,True,False
54,104,False,True,False
54,59,False,True,False
53,104,True,True,False
53,59,True,True,False
43,104,False,True,False
43,59,False,True,False
34,104,True,True,False
34,59,True,True,False
44,104,False,True,False
44,59,False,True,False
35,104,True,True,False
35,59,True,True,False
56,104,False,True,False
56,59,False,True,False
55,104,True,True,False
55,59,True,True,False
36,104,True,True,False
36,59,True,True,False
45,104,False,True,False
45,59,False,True,False
87,76,False,True,True
87,103,False,True,True
87,111,False,True,True
87,108,False,True,True
87,63,False,True,True
87,60,False,True,True
87,96,False,True,True
87,101,False,True,True
87,99,False,True,True
87,40,False,True,True
87,83,False,True,True
87,13,False,True,True
87,61,False,True,True
87,62,False,True,True
