index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,False,False
4,True,False
5,False,False
6,False,False
7,True,False
8,False,False
9,True,False
10,False,False
11,False,False
12,False,False
13,True,False
14,False,False
15,False,False
16,True,False
17,False,False
18,True,False
19,True,False
20,False,False
21,True,False
22,False,False
23,True,False
24,False,False
25,False,False
26,True,False
27,False,False
28,True,False
29,False,False
30,True,False
31,True,False
32,False,False
33,True,False
34,False,False
35,False,False
36,True,False
37,False,False
38,True,False
39,False,False
40,False,False
41,False,False
42,False,False
43,False,False
44,False,True
45,False,False
46,False,False
47,False,False
48,True,False
49,False,False
50,False,False
51,False,False
52,False,False
53,False,False
54,False,False
55,False,False
56,False,True
57,False,False
58,False,False
59,False,False
60,True,False
61,False,False
62,False,False
63,False,False
64,False,False
65,False,False
66,False,False
67,True,False
68,False,False
69,False,True
70,False,False
71,False,False
72,False,False
73,False,False
74,False,False
75,False,False
76,False,False
77,True,False
78,False,False
79,False,False
80,False,False
81,False,False
82,False,True
83,False,False
84,False,False
85,False,False
86,False,False
87,False,False
88,False,False
89,False,False
90,True,False
91,False,False
92,False,True
93,False,False
