index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,False
7,False
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,True
16,False
17,False
18,False
19,True
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,True
29,False
30,True
31,False
32,False
33,True
34,False
35,False
36,False
37,True
38,True
39,False
40,False
41,False
42,False
43,False
44,True
45,True
46,False
47,True
48,False
49,False
50,True
51,False
52,False
53,False
54,True
55,True
56,True
57,False
58,True
59,True
60,False
61,False
62,False
63,False
64,False
65,False
66,True
67,True
68,False
69,True
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,True
79,True
80,False
81,True
82,True
83,True
84,False
85,True
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
