0,0,0
0,1,1
1,0,2
1,1,3
2,0,4
2,1,5
3,0,6
3,1,7
4,0,8
4,1,9
5,0,10
5,1,11
6,0,12
6,1,13
7,0,14
7,1,15
8,0,16
8,1,17
9,0,18
9,1,19
10,0,20
10,1,21
11,0,22
11,1,23
12,0,24
12,1,25
13,0,26
13,1,27
14,0,28
14,1,29
15,0,30
15,1,31
16,0,32
16,1,33
17,0,34
17,1,35
18,0,36
18,1,37
19,0,38
19,1,39
20,0,40
20,1,41
21,0,42
21,1,43
22,0,44
22,1,45
23,0,46
23,1,47
24,0,48
24,1,49
25,0,50
25,1,51
26,0,52
26,1,53
27,0,54
27,1,55
28,0,56
28,1,57
29,0,58
29,1,59
30,0,60
30,1,61
31,0,62
31,1,63
32,0,64
32,1,65
33,0,66
33,1,67
34,0,68
34,1,69
35,0,70
35,1,71
36,0,72
36,1,73
37,0,74
37,1,75
38,0,76
38,1,77
39,0,78
39,1,79
40,0,80
40,1,81
41,0,82
41,1,83
42,0,84
42,1,85
43,0,86
43,1,87
44,0,88
44,1,89
45,0,90
45,1,91
46,0,92
46,1,93
47,0,94
47,1,95
48,0,96
48,1,97
49,0,98
49,1,99
50,0,100
50,1,101
51,0,102
51,1,103
52,0,104
52,1,105
53,0,106
53,1,107
54,0,108
54,1,109
55,0,110
55,1,111
56,0,112
56,1,113
57,0,114
57,1,115
58,0,116
58,1,117
59,0,118
59,1,119
60,0,120
60,1,121
61,0,122
61,1,123
62,0,124
62,1,125
63,0,126
63,1,127
64,0,128
64,1,129
65,0,130
65,1,131
66,0,132
66,1,133
67,0,134
67,1,135
68,0,136
68,1,137
69,0,138
69,1,139
70,0,140
70,1,141
71,0,142
71,1,143
72,0,144
72,1,145
73,0,146
73,1,147
74,0,148
74,1,149
75,0,150
75,1,151
76,0,152
76,1,153
77,0,154
77,1,155
78,0,156
78,1,157
79,0,158
79,1,159
80,0,160
80,1,161
81,0,162
81,1,163
82,0,164
82,1,165
83,0,166
83,1,167
84,0,168
84,1,169
85,0,170
85,1,171
86,0,172
86,1,173
87,0,174
87,1,175
88,0,176
88,1,177
89,0,178
89,1,179
90,0,180
90,1,181
91,0,182
91,1,183
92,0,184
92,1,185
93,0,186
93,1,187
94,0,188
94,1,189
95,0,190
95,1,191
96,0,192
96,1,193
97,0,194
97,1,195
98,0,196
98,1,197
99,0,198
99,1,199
100,0,200
100,1,201
101,0,202
101,1,203
102,0,204
102,1,205
103,0,206
103,1,207
104,0,208
104,1,209
105,0,210
105,1,211
106,0,212
106,1,213
107,0,214
107,1,215
108,0,216
108,1,217
109,0,218
109,1,219
110,0,220
110,1,221
111,0,222
111,1,223
112,0,224
112,1,225
113,0,226
113,1,227
114,0,228
114,1,229
115,0,230
115,1,231
116,0,232
116,1,233
117,0,234
117,1,235
118,0,236
118,1,237
119,0,238
119,1,239
120,0,240
120,1,241
121,0,242
121,1,243
122,0,244
122,1,245
123,0,246
123,1,247
124,0,248
124,1,249
125,0,250
125,1,251
126,0,252
126,1,253
127,0,254
127,1,255
128,0,256
128,1,257
129,0,258
129,1,259
130,0,260
130,1,261
130,2,262
130,3,263
130,4,264
130,5,265
130,6,266
130,7,267
130,8,268
130,9,269
130,10,270
130,11,271
130,12,272
130,13,273
130,14,274
130,15,275
130,16,276
130,17,277
130,18,278
130,19,279
130,20,280
130,21,281
130,22,282
130,23,283
130,24,284
130,25,285
130,26,286
130,27,287
130,28,288
130,29,289
130,30,290
130,31,291
130,32,292
130,33,293
130,34,294
130,35,295
130,36,296
130,37,297
130,38,298
130,39,299
131,0,300
131,1,301
131,2,302
131,3,303
131,4,304
131,5,305
131,6,306
131,7,307
131,8,308
131,9,309
131,10,310
131,11,311
131,12,312
131,13,313
131,14,314
131,15,315
131,16,316
131,17,317
131,18,318
131,19,319
131,20,320
131,21,321
131,22,322
131,23,323
131,24,324
131,25,325
131,26,326
131,27,327
131,28,328
131,29,329
131,30,330
131,31,331
131,32,332
131,33,333
131,34,334
131,35,335
131,36,336
131,37,337
131,38,338
131,39,339
132,0,340
132,1,341
132,2,342
132,3,343
132,4,344
132,5,345
132,6,346
132,7,347
132,8,348
132,9,349
132,10,350
132,11,351
132,12,352
132,13,353
132,14,354
132,15,355
132,16,356
132,17,357
132,18,358
132,19,359
132,20,360
132,21,361
132,22,362
132,23,363
132,24,364
132,25,365
132,26,366
132,27,367
132,28,368
132,29,369
132,30,370
132,31,371
132,32,372
132,33,373
132,34,374
132,35,375
132,36,376
132,37,377
132,38,378
132,39,379
133,0,380
133,1,381
133,2,382
133,3,383
133,4,384
133,5,385
133,6,386
133,7,387
133,8,388
133,9,389
133,10,390
133,11,391
133,12,392
133,13,393
133,14,394
133,15,395
133,16,396
133,17,397
133,18,398
133,19,399
133,20,400
133,21,401
133,22,402
133,23,403
133,24,404
133,25,405
133,26,406
133,27,407
133,28,408
133,29,409
133,30,410
133,31,411
133,32,412
133,33,413
133,34,414
133,35,415
133,36,416
133,37,417
133,38,418
133,39,419
134,0,420
134,1,421
135,0,422
135,1,423
136,0,424
136,1,425
137,0,426
137,1,427
138,0,428
138,1,429
139,0,430
139,1,431
140,0,432
140,1,433
141,0,434
141,1,435
142,0,436
142,1,437
143,0,438
143,1,439
144,0,440
144,1,441
145,0,442
145,1,443
146,0,444
146,1,445
147,0,446
147,1,447
