0,0,0
0,1,1
1,0,2
1,1,3
2,0,4
2,1,5
3,0,6
3,1,7
4,0,8
4,1,9
5,0,10
5,1,11
6,0,12
6,1,13
7,0,14
7,1,15
8,0,16
8,1,17
9,0,18
9,1,19
10,0,20
10,1,21
11,0,22
11,1,23
12,0,24
12,1,25
13,0,26
13,1,27
14,0,28
14,1,29
15,0,30
15,1,31
16,0,32
16,1,33
17,0,34
17,1,35
18,0,36
18,1,37
19,0,38
19,1,39
20,0,40
20,1,41
21,0,42
21,1,43
22,0,44
22,1,45
23,0,46
23,1,47
24,0,48
24,1,49
25,0,50
25,1,51
26,0,52
26,1,53
27,0,54
27,1,55
28,0,56
28,1,57
29,0,58
29,1,59
30,0,60
30,1,61
31,0,62
31,1,63
32,0,64
32,1,65
33,0,66
33,1,67
34,0,68
34,1,69
35,0,70
35,1,71
36,0,72
36,1,73
37,0,74
37,1,75
38,0,76
38,1,77
39,0,78
39,1,79
40,0,80
40,1,81
41,0,82
41,1,83
42,0,84
42,1,85
43,0,86
43,1,87
44,0,88
44,1,89
45,0,90
45,1,91
46,0,92
46,1,93
47,0,94
47,1,95
48,0,96
48,1,97
49,0,98
49,1,99
50,0,100
50,1,101
50,2,102
50,3,103
50,4,104
50,5,105
50,6,106
50,7,107
50,8,108
50,9,109
50,10,110
50,11,111
50,12,112
51,0,113
51,1,114
51,2,115
51,3,116
51,4,117
51,5,118
51,6,119
51,7,120
51,8,121
51,9,122
51,10,123
51,11,124
51,12,125
52,0,126
52,1,127
52,2,128
52,3,129
52,4,130
52,5,131
52,6,132
52,7,133
52,8,134
52,9,135
52,10,136
52,11,137
52,12,138
53,0,139
53,1,140
53,2,141
53,3,142
53,4,143
53,5,144
53,6,145
53,7,146
53,8,147
53,9,148
53,10,149
53,11,150
53,12,151
54,0,152
54,1,153
54,2,154
54,3,155
54,4,156
54,5,157
54,6,158
54,7,159
54,8,160
54,9,161
54,10,162
54,11,163
54,12,164
55,0,165
55,1,166
56,0,167
56,1,168
57,0,169
57,1,170
58,0,171
58,1,172
59,0,173
59,1,174
60,0,175
60,1,176
61,0,177
61,1,178
62,0,179
62,1,180
63,0,181
63,1,182
64,0,183
64,1,184
65,0,185
65,1,186
66,0,187
66,1,188
67,0,189
67,1,190
68,0,191
68,1,192
69,0,193
69,1,194
70,0,195
70,1,196
