source,destination
15,30
4,9
47,126
54,141
25,50
50,134
5,10
12,25
45,92
46,112
45,101
51,135
22,44
11,23
29,59
13,26
19,39
47,119
47,128
3,6
18,37
36,73
46,105
46,114
45,94
2,4
20,40
9,19
26,53
48,129
10,20
43,87
6,13
27,54
47,121
16,33
34,69
55,143
37,74
46,107
0,0
45,96
52,138
23,47
41,83
44,88
7,14
47,123
53,139
30,61
46,109
14,28
32,64
21,43
1,3
42,84
49,132
47,116
39,78
28,57
47,125
56,146
12,24
46,111
35,71
19,38
47,118
47,127
54,142
46,104
5,11
46,113
26,52
51,136
33,67
17,34
47,120
34,68
40,81
3,7
46,106
24,48
46,115
52,137
41,82
45,98
10,21
31,62
38,77
47,122
4,8
37,75
46,108
50,133
21,42
1,2
45,91
8,17
45,100
11,22
29,58
44,89
28,56
15,31
46,110
18,36
36,72
25,51
32,65
45,93
35,70
9,18
42,85
45,102
22,45
43,86
47,117
6,12
39,79
13,27
46,103
16,32
33,66
45,95
2,5
20,41
23,46
48,130
40,80
27,55
30,60
55,144
0,1
45,97
17,35
49,131
38,76
7,15
47,124
53,140
24,49
56,145
45,90
8,16
14,29
45,99
31,63
