source,destination
61,162
63,196
66,213
52,104
15,30
59,119
61,171
4,9
59,128
25,50
5,10
12,25
73,227
62,172
22,44
60,147
11,23
29,59
62,181
61,155
50,100
13,26
61,164
63,198
19,39
59,121
59,130
3,6
18,37
36,73
64,208
71,223
57,114
2,4
20,40
9,19
26,53
60,140
62,174
60,149
10,20
43,87
61,157
6,13
63,191
61,166
27,54
59,123
16,33
34,69
59,132
37,74
0,0
54,108
60,142
23,47
41,83
60,151
69,218
61,159
44,88
7,14
58,117
61,168
62,188
59,125
59,134
30,61
48,97
63,205
14,28
32,64
21,43
60,144
1,3
67,214
60,153
42,84
55,111
61,161
66,212
61,170
59,118
39,78
28,57
46,93
59,127
63,207
49,98
12,24
73,226
60,137
60,146
35,71
53,107
61,154
70,221
62,183
56,112
61,163
19,38
59,120
63,200
5,11
71,222
26,52
60,139
33,67
60,148
62,176
61,156
17,34
50,101
62,185
61,165
65,211
63,193
34,68
51,102
40,81
63,202
3,7
68,216
24,48
57,115
60,141
72,225
41,82
60,150
47,95
10,21
62,178
61,158
62,187
61,167
31,62
38,77
63,195
63,204
48,96
4,8
37,75
21,42
60,143
1,2
45,91
8,17
69,219
55,110
62,180
11,22
29,58
44,89
61,160
62,189
28,56
46,92
63,197
52,105
15,31
63,206
59,129
18,36
36,72
60,136
25,51
32,65
67,215
35,70
53,106
9,18
42,85
62,173
22,45
70,220
62,182
43,86
63,190
6,12
39,79
13,27
63,199
59,122
16,32
49,99
59,131
60,138
64,209
33,66
2,5
20,41
62,175
23,46
56,113
62,184
65,210
63,192
40,80
58,116
63,201
27,55
59,124
59,133
30,60
0,1
72,224
47,94
54,109
62,177
17,35
60,152
62,186
38,76
63,194
51,103
7,15
61,169
63,203
68,217
59,126
24,49
59,135
45,90
8,16
14,29
60,145
62,179
31,63
