source,destination
52,104
15,30
59,119
4,9
25,50
5,10
12,25
81,176
77,154
22,44
66,133
11,23
29,59
82,193
85,210
50,100
80,168
13,26
19,39
67,134
73,147
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
83,206
74,148
63,127
10,20
43,87
80,161
6,13
80,170
64,128
27,54
71,143
16,33
34,69
84,207
90,220
37,74
70,141
0,0
54,108
82,200
78,157
23,47
41,83
80,163
44,88
62,124
7,14
58,117
80,172
88,216
61,122
79,158
30,61
48,97
69,138
14,28
32,64
65,131
21,43
1,3
68,136
42,84
75,151
80,165
55,111
81,185
80,174
59,118
76,152
39,78
72,145
82,202
28,57
46,93
49,98
12,24
86,211
66,132
81,178
35,71
53,107
81,187
80,167
56,112
19,38
82,195
82,204
73,146
60,121
5,11
26,52
77,155
33,67
83,205
89,218
81,180
80,160
17,34
50,101
80,169
81,189
82,197
71,142
34,68
51,102
40,81
90,219
3,7
24,48
57,115
87,214
78,156
41,82
47,95
80,162
10,21
81,182
82,190
31,62
64,129
82,199
38,77
88,215
48,96
4,8
37,75
21,42
1,2
45,91
81,175
8,17
81,184
55,110
11,22
29,58
44,89
62,125
82,192
85,209
82,201
28,56
46,92
52,105
15,31
18,36
36,72
69,139
25,51
32,65
81,177
35,70
53,106
9,18
42,85
81,186
22,45
63,126
82,194
43,86
76,153
6,12
39,79
82,203
13,27
60,120
16,32
49,99
67,135
86,212
70,140
33,66
89,217
2,5
20,41
81,179
81,188
23,46
56,113
74,149
82,196
80,171
40,80
58,116
27,55
84,208
30,60
87,213
0,1
47,94
65,130
81,181
54,109
17,35
75,150
80,164
38,76
82,198
51,103
80,173
7,15
72,144
61,123
79,159
24,49
45,90
8,16
14,29
81,183
82,191
68,137
31,63
80,166
