source,destination
75,161
52,104
15,30
59,119
84,258
4,9
77,197
25,50
76,171
5,10
89,269
79,234
12,25
76,180
79,243
76,189
22,44
66,133
91,272
11,23
29,59
75,154
50,100
13,26
75,163
19,39
77,190
67,134
80,250
73,147
3,6
18,37
36,73
87,265
76,173
98,286
79,236
57,114
76,182
2,4
20,40
79,245
9,19
26,53
74,148
63,127
10,20
43,87
78,228
6,13
75,156
94,279
75,165
64,128
27,54
71,143
96,282
16,33
34,69
37,74
70,141
0,0
76,175
77,204
76,184
79,238
54,108
85,260
23,47
41,83
78,221
82,255
92,275
44,88
62,124
7,14
58,117
75,158
75,167
61,122
30,61
48,97
99,289
79,231
76,177
69,138
76,186
14,28
32,64
65,131
21,43
77,206
1,3
78,214
79,240
83,256
68,136
78,223
42,84
75,151
55,111
75,160
59,118
39,78
72,145
90,270
28,57
46,93
76,170
49,98
77,199
12,24
76,179
79,233
77,208
76,188
66,132
78,216
97,284
35,71
53,107
78,225
75,153
56,112
19,38
88,266
84,259
73,146
87,264
77,192
60,121
76,172
5,11
77,201
76,181
26,52
95,280
33,67
91,273
78,218
79,247
78,227
94,278
17,34
50,101
81,253
71,142
34,68
51,102
40,81
98,287
3,7
77,194
76,174
24,48
57,115
76,183
77,203
78,211
41,82
78,220
92,274
47,95
10,21
78,229
79,249
31,62
64,129
82,254
38,77
96,283
48,96
75,169
4,8
37,75
76,176
77,196
86,263
99,288
77,205
21,42
89,268
1,2
45,91
78,213
8,17
79,242
78,222
55,110
11,22
29,58
44,89
62,125
93,277
28,56
46,92
75,162
52,105
15,31
77,198
18,36
36,72
69,139
25,51
32,65
77,207
83,257
79,235
78,215
35,70
53,106
9,18
42,85
78,224
22,45
79,244
63,126
43,86
6,12
39,79
75,155
13,27
90,271
75,164
77,191
60,120
16,32
49,99
67,135
77,200
80,251
77,209
70,140
33,66
79,237
78,217
97,285
2,5
20,41
79,246
78,226
23,46
56,113
74,149
81,252
88,267
75,157
40,80
58,116
75,166
27,55
77,193
77,202
30,60
79,230
78,210
0,1
95,281
79,239
76,185
78,219
47,94
65,130
79,248
54,109
17,35
85,261
75,150
38,76
51,103
75,159
7,15
75,168
72,144
77,195
86,262
61,123
24,49
79,232
76,178
45,90
78,212
8,16
79,241
76,187
14,29
93,276
68,137
31,63
75,152
