source,destination,type_pre_eff,type_eff_eff,label
18,29,1,0,0
14,29,1,1,0
17,28,1,0,0
8,28,1,1,0
9,26,1,1,0
17,26,1,0,0
17,25,1,0,0
10,25,1,1,0
17,24,1,0,0
11,24,1,1,0
16,23,1,0,1
3,23,1,1,1
4,22,1,1,0
16,22,1,0,0
5,21,1,1,1
16,21,1,0,1
16,20,1,0,1
6,20,1,1,1
15,27,1,0,0
0,27,1,1,0
1,19,1,1,0
15,19,1,0,0
14,13,1,1,0
13,14,1,1,0
8,12,1,1,0
12,8,1,1,0
2,0,1,1,0
0,2,1,1,0
9,12,1,1,0
12,9,1,1,0
10,12,1,1,0
12,10,1,1,0
11,12,1,1,0
12,11,1,1,0
3,7,1,1,1
7,3,1,1,1
4,7,1,1,0
7,4,1,1,0
7,5,1,1,1
5,7,1,1,1
6,7,1,1,1
7,6,1,1,1
2,1,1,1,0
1,2,1,1,0
29,14,0,1,0
29,13,0,1,0
13,29,1,1,0
12,28,1,1,0
28,8,0,1,0
28,12,0,1,0
2,27,1,1,0
27,2,0,1,0
27,0,0,1,0
12,26,1,1,0
26,9,0,1,0
26,12,0,1,0
12,25,1,1,0
25,12,0,1,0
25,10,0,1,0
12,24,1,1,0
24,11,0,1,0
24,12,0,1,0
7,23,1,1,1
23,7,0,1,1
23,3,0,1,1
7,22,1,1,0
22,4,0,1,0
22,7,0,1,0
21,5,0,1,1
21,7,0,1,1
7,21,1,1,1
20,6,0,1,1
20,7,0,1,1
7,20,1,1,1
2,19,1,1,0
19,2,0,1,0
19,1,0,1,0
18,36,1,0,0
29,36,1,0,0
14,36,1,0,0
29,35,1,0,0
18,35,1,0,0
14,35,1,0,0
29,34,1,0,0
18,34,1,0,0
14,34,1,0,0
18,33,1,0,0
29,33,1,0,0
14,33,1,0,0
18,32,1,0,0
29,32,1,0,0
14,32,1,0,0
29,31,1,0,0
14,31,1,0,0
18,31,1,0,0
29,30,1,0,0
18,30,1,0,0
14,30,1,0,0
28,36,1,0,0
17,36,1,0,0
8,36,1,0,0
26,36,1,0,0
9,36,1,0,0
25,36,1,0,0
10,36,1,0,0
28,35,1,0,0
17,35,1,0,0
8,35,1,0,0
25,35,1,0,0
10,35,1,0,0
24,35,1,0,0
11,35,1,0,0
28,34,1,0,0
17,34,1,0,0
8,34,1,0,0
25,34,1,0,0
10,34,1,0,0
24,34,1,0,0
11,34,1,0,0
28,33,1,0,0
17,33,1,0,0
8,33,1,0,0
9,33,1,0,0
26,33,1,0,0
25,33,1,0,0
10,33,1,0,0
28,32,1,0,0
8,32,1,0,0
17,32,1,0,0
9,32,1,0,0
26,32,1,0,0
25,32,1,0,0
10,32,1,0,0
28,31,1,0,0
17,31,1,0,0
8,31,1,0,0
9,31,1,0,0
26,31,1,0,0
25,31,1,0,0
10,31,1,0,0
28,30,1,0,0
17,30,1,0,0
8,30,1,0,0
25,30,1,0,0
10,30,1,0,0
24,30,1,0,0
11,30,1,0,0
23,36,1,0,1
16,36,1,0,1
3,36,1,0,1
5,36,1,0,1
21,36,1,0,1
20,36,1,0,1
6,36,1,0,1
16,35,1,0,1
23,35,1,0,1
3,35,1,0,1
4,35,1,0,0
22,35,1,0,0
5,35,1,0,1
21,35,1,0,1
20,35,1,0,1
6,35,1,0,1
16,34,1,0,1
23,34,1,0,1
3,34,1,0,1
4,34,1,0,0
22,34,1,0,0
5,34,1,0,1
21,34,1,0,1
20,34,1,0,1
6,34,1,0,1
23,33,1,0,1
16,33,1,0,1
3,33,1,0,1
5,33,1,0,1
21,33,1,0,1
20,33,1,0,1
6,33,1,0,1
23,32,1,0,1
16,32,1,0,1
3,32,1,0,1
5,32,1,0,1
21,32,1,0,1
20,32,1,0,1
6,32,1,0,1
23,31,1,0,1
3,31,1,0,1
16,31,1,0,1
5,31,1,0,1
21,31,1,0,1
20,31,1,0,1
6,31,1,0,1
16,30,1,0,1
23,30,1,0,1
3,30,1,0,1
4,30,1,0,0
22,30,1,0,0
5,30,1,0,1
21,30,1,0,1
20,30,1,0,1
6,30,1,0,1
15,36,1,0,0
27,36,1,0,0
0,36,1,0,0
1,36,1,0,0
19,36,1,0,0
15,35,1,0,0
27,35,1,0,0
0,35,1,0,0
0,34,1,0,0
27,34,1,0,0
15,34,1,0,0
0,33,1,0,0
27,33,1,0,0
15,33,1,0,0
1,33,1,0,0
19,33,1,0,0
15,32,1,0,0
27,32,1,0,0
0,32,1,0,0
1,32,1,0,0
19,32,1,0,0
15,31,1,0,0
27,31,1,0,0
0,31,1,0,0
1,31,1,0,0
19,31,1,0,0
15,30,1,0,0
27,30,1,0,0
0,30,1,0,0
