source,destination
15,30
4,9
50,125
25,50
5,10
12,25
22,44
11,23
29,59
13,26
19,39
47,119
3,6
18,37
36,73
46,105
2,4
20,40
9,19
26,53
48,120
10,20
43,87
6,13
47,112
27,54
16,33
34,69
46,98
37,74
0,0
23,47
41,83
44,88
7,14
47,114
53,130
46,100
30,61
14,28
32,64
21,43
1,3
49,123
42,84
47,107
47,116
39,78
28,57
46,93
46,102
12,24
35,71
47,109
19,38
47,118
46,95
46,104
5,11
51,127
26,52
33,67
17,34
47,111
34,68
40,81
46,97
3,7
24,48
52,128
41,82
10,21
31,62
47,113
38,77
46,99
4,8
37,75
50,124
21,42
1,2
45,91
8,17
11,22
29,58
44,89
47,106
47,115
28,56
46,92
15,31
46,101
18,36
36,72
25,51
32,65
35,70
9,18
42,85
22,45
47,108
43,86
47,117
6,12
39,79
13,27
46,94
46,103
16,32
51,126
33,66
2,5
20,41
48,121
23,46
47,110
40,80
46,96
27,55
30,60
0,1
17,35
49,122
38,76
7,15
53,131
24,49
52,129
45,90
8,16
14,29
31,63
