index,is_in_good_operators
0,True
1,False
2,True
3,True
4,True
5,False
6,False
7,False
8,False
9,False
10,True
11,False
12,True
13,True
14,True
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,True
44,False
45,False
46,True
47,False
48,True
49,False
50,True
51,False
52,False
53,True
54,False
55,True
56,False
57,False
58,True
59,False
60,False
61,True
62,False
63,True
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,True
72,False
73,False
74,True
75,False
76,True
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,True
87,False
88,True
89,False
90,False
91,True
92,False
93,False
94,True
95,False
96,False
97,False
98,False
99,False
100,True
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,True
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,True
129,True
130,False
131,False
132,True
133,True
134,False
135,True
136,True
137,True
138,False
139,False
140,True
141,True
142,False
143,True
144,True
145,True
146,False
147,False
148,True
149,True
150,False
151,True
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,True
161,True
162,False
163,False
164,True
165,True
166,True
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,False
191,False
192,False
193,True
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,True
204,True
205,True
206,False
207,True
208,False
209,False
210,False
211,True
212,True
213,True
214,False
215,True
216,False
217,False
218,False
219,True
220,True
221,True
222,False
223,True
224,False
225,True
226,False
227,False
228,True
229,True
230,True
231,True
232,False
233,False
234,False
235,True
236,True
237,True
238,True
239,False
