source,destination
41,104
15,30
4,9
41,113
42,121
25,50
45,138
5,10
42,130
12,25
22,44
11,23
29,59
13,26
19,39
41,106
41,115
3,6
18,37
36,73
42,123
42,132
2,4
20,40
9,19
26,53
10,20
46,141
6,13
41,99
49,146
41,108
27,54
16,33
34,69
42,116
37,74
40,91
0,0
42,125
43,135
23,47
7,14
41,101
41,110
40,84
42,118
30,61
40,93
14,28
32,64
21,43
1,3
44,136
41,103
39,78
48,145
28,57
40,86
42,120
40,95
12,24
35,71
19,38
40,88
45,139
5,11
40,97
26,52
33,67
17,34
34,68
40,81
3,7
40,90
24,48
42,127
43,134
10,21
31,62
38,77
40,83
4,8
37,75
40,92
41,112
21,42
42,129
1,2
47,143
8,17
11,22
29,58
48,144
28,56
41,105
40,85
15,31
41,114
40,94
18,36
36,72
42,122
25,51
32,65
42,131
35,70
9,18
44,137
22,45
46,140
6,12
39,79
41,98
13,27
41,107
40,87
16,32
40,96
42,124
33,66
42,133
2,5
20,41
23,46
41,100
40,80
49,147
41,109
27,55
40,89
42,117
30,60
42,126
0,1
17,35
38,76
7,15
40,82
41,102
41,111
24,49
42,119
42,128
47,142
8,16
14,29
31,63
