source,destination
85,226
52,104
89,242
15,30
59,119
84,203
4,9
84,212
25,50
5,10
82,166
12,25
93,251
83,195
82,175
77,154
22,44
66,133
11,23
29,59
50,100
85,219
13,26
19,39
84,205
67,134
73,147
3,6
18,37
36,73
84,214
82,168
57,114
2,4
20,40
82,177
9,19
26,53
83,197
90,245
74,148
63,127
10,20
43,87
80,161
6,13
85,221
64,128
27,54
71,143
97,259
16,33
34,69
84,207
81,162
37,74
70,141
0,0
83,190
82,170
88,241
83,199
82,179
54,108
78,157
23,47
41,83
44,88
62,124
7,14
58,117
95,255
84,200
61,122
79,158
30,61
48,97
83,183
85,235
83,192
69,138
82,172
14,28
32,64
65,131
21,43
82,181
1,3
68,136
42,84
75,151
86,236
55,111
59,118
76,152
39,78
72,145
28,57
46,93
85,228
49,98
82,165
12,24
83,185
93,250
83,194
82,174
66,132
35,71
53,107
56,112
19,38
89,243
73,146
85,230
91,246
60,121
5,11
83,187
82,167
84,216
83,196
26,52
77,155
33,67
80,160
98,260
17,34
50,101
87,239
71,142
34,68
51,102
85,223
40,81
3,7
85,232
84,209
83,189
24,48
57,115
94,253
83,198
78,156
41,82
96,256
47,95
10,21
31,62
64,129
38,77
85,225
48,96
84,202
4,8
37,75
83,182
85,234
84,211
83,191
92,249
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
99,263
85,218
28,56
46,92
85,227
52,105
15,31
84,204
83,184
84,213
18,36
36,72
69,139
25,51
32,65
83,193
35,70
53,106
9,18
42,85
82,176
22,45
90,244
63,126
43,86
76,153
6,12
39,79
85,220
13,27
85,229
60,120
97,258
16,32
49,99
67,135
83,186
84,206
84,215
70,140
33,66
88,240
82,169
2,5
20,41
82,178
87,238
23,46
56,113
74,149
85,222
40,80
58,116
95,254
85,231
91,247
27,55
84,208
83,188
94,252
30,60
81,163
84,217
0,1
82,171
47,94
65,130
82,180
54,109
98,261
17,35
75,150
38,76
51,103
85,224
7,15
84,201
85,233
72,144
92,248
61,123
79,159
24,49
84,210
82,164
45,90
8,16
82,173
96,257
14,29
99,262
68,137
31,63
86,237
