source,destination
6,18
24,88
13,33
19,46
24,97
25,105
27,132
18,44
20,47
9,26
26,124
21,55
10,27
6,20
24,90
24,99
16,40
22,74
25,107
27,134
26,117
26,126
21,57
24,92
7,21
22,67
27,127
25,109
0,0
27,136
23,84
14,35
26,119
21,50
21,59
24,94
22,69
25,102
3,10
27,129
23,77
25,111
0,2
5,16
23,86
12,31
1,3
26,121
21,52
21,61
19,45
22,62
24,96
22,71
25,104
23,79
26,114
1,5
26,123
21,54
17,41
24,89
22,64
22,73
25,106
4,13
23,81
26,116
2,6
26,125
10,28
22,66
23,83
27,138
26,118
21,49
2,8
8,24
11,29
22,68
3,9
23,76
15,38
23,85
27,131
18,43
25,113
26,120
9,25
6,19
22,70
13,34
3,11
24,98
23,78
16,39
23,87
27,133
1,4
26,122
20,48
21,56
22,63
22,72
24,91
24,100
4,12
23,80
25,108
27,135
26,115
17,42
21,58
22,65
24,93
7,22
4,14
23,82
25,101
27,128
25,110
0,1
5,15
27,137
2,7
8,23
14,36
21,51
21,60
24,95
23,75
15,37
25,103
27,130
25,112
27,139
5,17
12,32
21,53
11,30
