source,destination
44,91
15,30
4,9
55,130
25,50
5,10
12,25
46,112
45,101
22,44
11,23
29,59
13,26
44,93
19,39
53,126
3,6
18,37
36,73
2,4
20,40
9,19
26,53
45,103
49,119
10,20
43,87
6,13
44,95
27,54
16,33
34,69
50,120
37,74
0,0
23,47
41,83
44,88
7,14
44,97
47,114
54,129
30,61
51,123
14,28
32,64
21,43
1,3
42,84
45,110
44,90
44,99
39,78
28,57
12,24
52,124
48,117
35,71
44,92
19,38
55,131
5,11
46,113
26,52
33,67
49,118
45,105
17,34
44,94
53,127
34,68
40,81
3,7
24,48
41,82
10,21
45,107
31,62
44,96
38,77
54,128
4,8
37,75
51,122
21,42
1,2
8,17
45,100
11,22
29,58
44,89
45,109
47,115
28,56
15,31
18,36
36,72
25,51
32,65
35,70
9,18
42,85
45,102
22,45
45,111
43,86
6,12
39,79
13,27
16,32
52,125
33,66
2,5
20,41
45,104
23,46
40,80
27,55
50,121
30,60
0,1
45,106
17,35
38,76
7,15
44,98
24,49
8,16
14,29
48,116
45,108
31,63
