source,destination
80,175
52,104
15,30
59,119
4,9
25,50
5,10
12,25
77,154
100,275
22,44
66,133
11,23
29,59
83,213
84,242
83,222
50,100
80,168
13,26
86,248
19,39
67,134
89,253
73,147
3,6
18,37
36,73
57,114
2,4
20,40
93,262
9,19
26,53
74,148
84,235
83,215
63,127
10,20
43,87
80,161
6,13
80,170
83,224
84,244
64,128
87,249
27,54
71,143
16,33
34,69
82,207
37,74
70,141
0,0
91,258
54,108
82,200
84,228
78,157
94,263
23,47
41,83
84,237
83,217
80,163
44,88
62,124
7,14
58,117
80,172
81,192
83,226
98,272
61,122
79,158
82,209
101,277
30,61
48,97
69,138
92,259
14,28
32,64
65,131
21,43
88,252
1,3
84,230
68,136
42,84
75,151
80,165
55,111
81,185
83,219
84,239
80,174
96,268
59,118
76,152
39,78
72,145
82,202
28,57
46,93
95,266
99,273
49,98
12,24
85,246
66,132
84,232
81,178
35,71
53,107
83,212
84,241
81,187
80,167
56,112
86,247
19,38
80,176
82,195
82,204
73,146
60,121
5,11
93,261
26,52
77,155
100,276
33,67
84,234
81,180
80,160
84,243
17,34
50,101
80,169
81,189
90,256
82,197
71,142
34,68
51,102
82,206
40,81
3,7
91,257
24,48
57,115
97,270
78,156
41,82
84,236
47,95
80,162
10,21
81,182
81,191
98,271
31,62
64,129
82,199
38,77
87,250
82,208
48,96
4,8
37,75
21,42
1,2
45,91
84,229
8,17
94,264
84,238
81,184
55,110
96,267
11,22
29,58
44,89
62,125
81,193
83,221
82,201
28,56
46,92
82,210
52,105
101,278
15,31
85,245
18,36
36,72
69,139
25,51
32,65
92,260
84,231
81,177
35,70
53,106
9,18
42,85
81,186
22,45
84,240
83,214
63,126
82,194
43,86
76,153
6,12
39,79
82,203
13,27
83,223
99,274
60,120
16,32
49,99
67,135
89,254
70,140
33,66
84,233
2,5
20,41
81,179
81,188
90,255
23,46
56,113
74,149
83,216
82,196
83,225
80,171
82,205
40,80
58,116
27,55
97,269
30,60
0,1
47,94
65,130
81,181
54,109
88,251
17,35
81,190
75,150
80,164
38,76
82,198
83,218
51,103
80,173
7,15
83,227
72,144
95,265
61,123
79,159
24,49
45,90
8,16
14,29
81,183
83,211
68,137
31,63
83,220
80,166
