source,destination,type_pre_eff,type_eff_eff,label
28,3,0,1,1
28,10,0,1,1
3,28,0,1,1
3,10,0,1,1
10,28,1,1,1
10,3,1,1,1
2,23,0,1,1
2,5,0,1,1
23,2,0,1,1
23,5,0,1,1
5,2,1,1,1
5,23,1,1,1
6,1,1,1,1
6,24,1,1,1
1,6,0,1,1
1,24,0,1,1
24,6,0,1,1
24,1,0,1,1
0,25,0,1,1
0,7,0,1,1
25,0,0,1,1
25,7,0,1,1
7,0,1,1,1
7,25,1,1,1
8,26,1,1,1
26,8,0,1,1
27,9,0,1,1
9,27,1,1,1
42,90,1,1,1
42,29,1,1,1
42,22,1,1,1
76,90,1,1,1
76,29,1,1,1
76,22,1,1,1
90,29,1,1,1
90,22,1,1,1
29,90,0,1,1
29,22,0,1,1
22,90,1,1,1
22,29,1,1,1
42,40,1,1,0
42,41,1,1,0
76,40,1,1,0
76,41,1,1,0
90,40,1,1,0
90,41,1,1,0
40,90,1,1,0
40,41,1,1,0
41,90,0,1,0
41,40,0,1,0
42,28,1,1,1
42,35,1,1,1
76,28,1,1,1
76,35,1,1,1
90,28,1,1,1
90,35,1,1,1
28,90,1,1,1
28,35,1,1,1
35,90,0,1,1
35,28,0,1,1
42,23,1,1,1
42,30,1,1,1
76,23,1,1,1
76,30,1,1,1
90,23,1,1,1
90,30,1,1,1
23,90,1,1,1
23,30,1,1,1
30,90,0,1,1
30,23,0,1,1
42,31,1,1,1
42,24,1,1,1
76,31,1,1,1
76,24,1,1,1
31,90,0,1,1
31,24,0,1,1
90,31,1,1,1
90,24,1,1,1
24,31,1,1,1
24,90,1,1,1
42,37,1,1,1
42,36,1,1,1
76,37,1,1,1
76,36,1,1,1
90,37,1,1,1
90,36,1,1,1
37,90,0,1,1
37,36,0,1,1
36,90,1,1,1
36,37,1,1,1
42,25,1,1,1
42,32,1,1,1
76,25,1,1,1
76,32,1,1,1
90,25,1,1,1
90,32,1,1,1
25,90,1,1,1
25,32,1,1,1
32,90,0,1,1
32,25,0,1,1
42,33,1,1,1
42,26,1,1,1
76,33,1,1,1
76,26,1,1,1
33,90,0,1,1
33,26,0,1,1
90,33,1,1,1
90,26,1,1,1
26,33,1,1,1
26,90,1,1,1
42,39,1,1,1
42,38,1,1,1
76,39,1,1,1
76,38,1,1,1
90,39,1,1,1
90,38,1,1,1
39,90,0,1,1
39,38,0,1,1
38,90,1,1,1
38,39,1,1,1
42,27,1,1,1
42,34,1,1,1
76,27,1,1,1
76,34,1,1,1
90,27,1,1,1
90,34,1,1,1
27,90,1,1,1
27,34,1,1,1
34,90,0,1,1
34,27,0,1,1
76,42,1,1,0
42,76,1,1,0
29,76,0,1,0
29,42,0,1,0
22,76,1,1,0
22,42,1,1,0
90,76,1,1,0
90,42,1,1,0
41,76,0,1,0
41,42,0,1,0
40,76,1,1,0
40,42,1,1,0
35,76,0,1,0
35,42,0,1,0
28,76,1,1,0
28,42,1,1,0
23,76,1,1,0
23,42,1,1,0
30,76,0,1,0
30,42,0,1,0
31,76,0,1,0
31,42,0,1,0
24,76,1,1,0
24,42,1,1,0
37,76,0,1,0
37,42,0,1,0
36,76,1,1,0
36,42,1,1,0
25,76,1,1,0
25,42,1,1,0
32,76,0,1,0
32,42,0,1,0
33,76,0,1,0
33,42,0,1,0
26,76,1,1,0
26,42,1,1,0
39,76,0,1,0
39,42,0,1,0
38,76,1,1,0
38,42,1,1,0
27,76,1,1,0
27,42,1,1,0
34,76,0,1,0
34,42,0,1,0
68,44,0,1,1
68,72,0,1,1
68,29,0,1,1
68,10,0,1,1
68,89,0,1,1
68,45,0,1,1
68,86,0,1,1
68,74,0,1,1
68,71,0,1,1
68,64,0,1,1
68,55,0,1,1
68,77,0,1,1
68,43,0,1,1
68,46,0,1,1
68,65,0,1,1
44,68,0,1,1
44,72,0,1,1
44,29,0,1,1
44,10,0,1,1
44,89,0,1,1
44,45,0,1,1
44,86,0,1,1
44,74,0,1,1
44,71,0,1,1
44,64,0,1,1
44,55,0,1,1
44,77,0,1,1
44,43,0,1,1
44,46,0,1,1
44,65,0,1,1
72,68,0,1,1
72,44,0,1,1
72,29,0,1,1
72,10,0,1,1
72,89,0,1,1
72,45,0,1,1
72,86,0,1,1
72,74,0,1,1
72,71,0,1,1
72,64,0,1,1
72,55,0,1,1
72,77,0,1,1
72,43,0,1,1
72,46,0,1,1
72,65,0,1,1
29,68,1,1,1
29,44,1,1,1
29,72,1,1,1
29,10,1,1,1
29,89,1,1,1
29,45,1,1,1
29,86,1,1,1
29,74,1,1,1
29,71,1,1,1
29,64,1,1,1
29,55,1,1,1
29,77,1,1,1
29,43,1,1,1
29,46,1,1,1
29,65,1,1,1
10,68,0,1,1
10,44,0,1,1
10,72,0,1,1
10,29,0,1,1
10,89,0,1,1
10,45,0,1,1
10,86,0,1,1
10,74,0,1,1
10,71,0,1,1
10,64,0,1,1
10,55,0,1,1
10,77,0,1,1
10,43,0,1,1
10,46,0,1,1
10,65,0,1,1
89,68,0,1,1
89,44,0,1,1
89,72,0,1,1
89,29,0,1,1
89,10,0,1,1
89,45,0,1,1
89,86,0,1,1
89,74,0,1,1
89,71,0,1,1
89,64,0,1,1
89,55,0,1,1
89,77,0,1,1
89,43,0,1,1
89,46,0,1,1
89,65,0,1,1
45,68,0,1,1
45,44,0,1,1
45,72,0,1,1
45,29,0,1,1
45,10,0,1,1
45,89,0,1,1
45,86,0,1,1
45,74,0,1,1
45,71,0,1,1
45,64,0,1,1
45,55,0,1,1
45,77,0,1,1
45,43,0,1,1
45,46,0,1,1
45,65,0,1,1
86,68,0,1,1
86,44,0,1,1
86,72,0,1,1
86,29,0,1,1
86,10,0,1,1
86,89,0,1,1
86,45,0,1,1
86,74,0,1,1
86,71,0,1,1
86,64,0,1,1
86,55,0,1,1
86,77,0,1,1
86,43,0,1,1
86,46,0,1,1
86,65,0,1,1
74,68,0,1,1
74,44,0,1,1
74,72,0,1,1
74,29,0,1,1
74,10,0,1,1
74,89,0,1,1
74,45,0,1,1
74,86,0,1,1
74,71,0,1,1
74,64,0,1,1
74,55,0,1,1
74,77,0,1,1
74,43,0,1,1
74,46,0,1,1
74,65,0,1,1
71,68,0,1,1
71,44,0,1,1
71,72,0,1,1
71,29,0,1,1
71,10,0,1,1
71,89,0,1,1
71,45,0,1,1
71,86,0,1,1
71,74,0,1,1
71,64,0,1,1
71,55,0,1,1
71,77,0,1,1
71,43,0,1,1
71,46,0,1,1
71,65,0,1,1
64,68,0,1,1
64,44,0,1,1
64,72,0,1,1
64,29,0,1,1
64,10,0,1,1
64,89,0,1,1
64,45,0,1,1
64,86,0,1,1
64,74,0,1,1
64,71,0,1,1
64,55,0,1,1
64,77,0,1,1
64,43,0,1,1
64,46,0,1,1
64,65,0,1,1
55,68,0,1,1
55,44,0,1,1
55,72,0,1,1
55,29,0,1,1
55,10,0,1,1
55,89,0,1,1
55,45,0,1,1
55,86,0,1,1
55,74,0,1,1
55,71,0,1,1
55,64,0,1,1
55,77,0,1,1
55,43,0,1,1
55,46,0,1,1
55,65,0,1,1
77,68,0,1,1
77,44,0,1,1
77,72,0,1,1
77,29,0,1,1
77,10,0,1,1
77,89,0,1,1
77,45,0,1,1
77,86,0,1,1
77,74,0,1,1
77,71,0,1,1
77,64,0,1,1
77,55,0,1,1
77,43,0,1,1
77,46,0,1,1
77,65,0,1,1
43,68,0,1,1
43,44,0,1,1
43,72,0,1,1
43,29,0,1,1
43,10,0,1,1
43,89,0,1,1
43,45,0,1,1
43,86,0,1,1
43,74,0,1,1
43,71,0,1,1
43,64,0,1,1
43,55,0,1,1
43,77,0,1,1
43,46,0,1,1
43,65,0,1,1
46,68,0,1,1
46,44,0,1,1
46,72,0,1,1
46,29,0,1,1
46,10,0,1,1
46,89,0,1,1
46,45,0,1,1
46,86,0,1,1
46,74,0,1,1
46,71,0,1,1
46,64,0,1,1
46,55,0,1,1
46,77,0,1,1
46,43,0,1,1
46,65,0,1,1
65,68,0,1,1
65,44,0,1,1
65,72,0,1,1
65,29,0,1,1
65,10,0,1,1
65,89,0,1,1
65,45,0,1,1
65,86,0,1,1
65,74,0,1,1
65,71,0,1,1
65,64,0,1,1
65,55,0,1,1
65,77,0,1,1
65,43,0,1,1
65,46,0,1,1
68,41,0,1,0
44,41,0,1,0
72,41,0,1,0
41,68,1,1,0
41,44,1,1,0
41,72,1,1,0
41,89,1,1,0
41,45,1,1,0
41,86,1,1,0
41,74,1,1,0
41,71,1,1,0
41,64,1,1,0
41,55,1,1,0
41,77,1,1,0
41,43,1,1,0
41,46,1,1,0
41,65,1,1,0
89,41,0,1,0
45,41,0,1,0
86,41,0,1,0
74,41,0,1,0
71,41,0,1,0
64,41,0,1,0
55,41,0,1,0
77,41,0,1,0
43,41,0,1,0
46,41,0,1,0
65,41,0,1,0
68,35,0,1,1
68,5,0,1,1
44,35,0,1,1
44,5,0,1,1
72,35,0,1,1
72,5,0,1,1
35,68,1,1,1
35,44,1,1,1
35,72,1,1,1
35,89,1,1,1
35,45,1,1,1
35,86,1,1,1
35,74,1,1,1
35,71,1,1,1
35,64,1,1,1
35,55,1,1,1
35,77,1,1,1
35,43,1,1,1
35,46,1,1,1
35,65,1,1,1
35,5,1,1,1
89,35,0,1,1
89,5,0,1,1
45,35,0,1,1
45,5,0,1,1
86,35,0,1,1
86,5,0,1,1
74,35,0,1,1
74,5,0,1,1
71,35,0,1,1
71,5,0,1,1
64,35,0,1,1
64,5,0,1,1
55,35,0,1,1
55,5,0,1,1
77,35,0,1,1
77,5,0,1,1
43,35,0,1,1
43,5,0,1,1
46,35,0,1,1
46,5,0,1,1
65,35,0,1,1
65,5,0,1,1
5,68,0,1,1
5,44,0,1,1
5,72,0,1,1
5,35,0,1,1
5,89,0,1,1
5,45,0,1,1
5,86,0,1,1
5,74,0,1,1
5,71,0,1,1
5,64,0,1,1
5,55,0,1,1
