source,destination
52,104
15,30
59,119
4,9
25,50
73,154
5,10
12,25
22,44
66,133
76,198
11,23
29,59
50,100
13,26
19,39
67,134
73,147
3,6
18,37
36,73
74,176
73,156
57,114
2,4
20,40
9,19
26,53
75,193
63,127
10,20
43,87
6,13
64,128
27,54
71,143
81,208
16,33
34,69
73,149
37,74
70,141
0,0
73,158
74,178
54,108
75,195
23,47
41,83
44,88
62,124
7,14
58,117
79,204
61,122
82,209
74,171
73,151
30,61
48,97
73,160
69,138
14,28
32,64
65,131
21,43
75,188
1,3
68,136
42,84
55,111
59,118
39,78
72,145
74,164
28,57
46,93
74,173
73,153
49,98
77,199
12,24
73,162
75,181
75,190
66,132
83,212
35,71
53,107
56,112
19,38
74,166
73,146
74,175
60,121
73,155
5,11
75,183
26,52
75,192
80,206
33,67
17,34
50,101
71,142
81,207
34,68
51,102
40,81
73,148
3,7
74,168
74,177
24,48
57,115
75,185
78,202
75,194
41,82
47,95
10,21
79,203
31,62
64,129
38,77
74,170
48,96
4,8
37,75
74,179
75,187
21,42
1,2
45,91
75,196
8,17
55,110
76,197
11,22
29,58
44,89
62,125
74,163
28,56
46,92
82,210
52,105
74,172
15,31
75,180
18,36
36,72
69,139
25,51
32,65
75,189
35,70
53,106
9,18
42,85
22,45
63,126
43,86
6,12
39,79
13,27
74,165
74,174
60,120
16,32
49,99
67,135
77,200
75,182
70,140
73,157
33,66
75,191
80,205
2,5
20,41
23,46
56,113
40,80
58,116
74,167
27,55
73,150
30,60
75,184
78,201
73,159
0,1
47,94
65,130
54,109
17,35
38,76
51,103
7,15
74,169
72,144
61,123
24,49
73,152
75,186
73,161
45,90
8,16
14,29
83,211
68,137
31,63
