index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,True,False
4,False,False
5,False,False
6,True,False
7,False,False
8,True,False
9,False,False
10,True,False
11,False,False
12,True,False
13,False,False
14,False,False
15,True,False
16,False,False
17,False,False
18,True,False
19,False,False
20,False,False
21,False,False
22,True,False
23,False,False
24,True,False
25,False,True
26,True,False
27,False,True
28,True,False
29,False,False
30,True,False
31,False,False
32,True,False
33,False,True
34,True,False
35,False,False
36,True,False
37,False,True
38,True,False
39,False,True
40,True,False
41,False,False
42,True,False
43,False,False
44,True,False
45,False,True
46,True,False
47,False,True
48,True,False
49,False,True
50,True,False
51,False,True
52,True,False
53,False,True
54,True,False
55,False,True
56,True,False
57,True,False
58,False,False
59,True,False
60,False,False
61,False,False
62,True,False
63,False,False
64,True,False
65,False,False
66,True,False
67,False,False
68,True,False
69,False,False
70,True,False
71,False,False
72,True,False
73,False,False
74,True,False
75,False,False
76,True,False
77,False,False
78,True,False
79,False,False
80,True,False
