source,destination
52,104
86,191
15,30
59,119
89,242
4,9
86,200
97,264
88,228
87,208
25,50
5,10
85,183
12,25
87,217
77,154
22,44
66,133
11,23
29,59
50,100
83,167
13,26
89,235
19,39
86,193
89,244
95,260
67,134
88,221
73,147
3,6
18,37
36,73
87,210
88,230
85,185
57,114
2,4
20,40
9,19
26,53
74,148
63,127
10,20
43,87
80,161
6,13
86,186
89,237
64,128
86,195
27,54
71,143
89,246
16,33
34,69
88,223
87,203
81,162
88,232
37,74
70,141
0,0
85,178
87,212
54,108
78,157
23,47
41,83
44,88
62,124
7,14
58,117
86,188
89,239
89,248
61,122
79,158
88,225
85,171
87,205
30,61
48,97
85,180
69,138
93,257
14,28
32,64
65,131
21,43
1,3
68,136
42,84
75,151
55,111
89,241
59,118
76,152
39,78
72,145
88,218
28,57
46,93
88,227
85,173
49,98
82,165
12,24
85,182
91,253
94,258
66,132
84,168
35,71
53,107
89,234
56,112
98,267
19,38
89,243
88,220
73,146
88,229
85,175
60,121
5,11
85,184
92,254
26,52
77,155
33,67
80,160
96,263
17,34
50,101
89,236
99,268
89,245
71,142
34,68
51,102
88,222
40,81
3,7
86,197
85,177
88,231
24,48
57,115
87,214
78,156
41,82
47,95
10,21
89,238
31,62
64,129
38,77
86,190
85,170
88,224
48,96
4,8
37,75
85,179
86,199
88,233
87,207
21,42
87,216
1,2
45,91
8,17
55,110
90,251
11,22
29,58
44,89
62,125
89,240
83,166
28,56
46,92
52,105
85,172
15,31
86,192
88,226
86,201
85,181
91,252
97,265
18,36
36,72
69,139
25,51
32,65
87,209
35,70
53,106
9,18
42,85
22,45
98,266
63,126
43,86
76,153
6,12
39,79
88,219
13,27
86,194
85,174
60,120
95,261
16,32
49,99
67,135
87,202
87,211
70,140
94,259
33,66
84,169
2,5
20,41
96,262
23,46
56,113
74,149
86,187
40,80
58,116
86,196
27,55
85,176
89,247
87,204
92,255
30,60
81,163
87,213
0,1
93,256
47,94
65,130
54,109
17,35
75,150
99,269
38,76
51,103
7,15
86,189
86,198
72,144
89,249
61,123
79,159
24,49
87,206
82,164
87,215
45,90
8,16
14,29
90,250
68,137
31,63
