source,destination,type_pre_eff,type_eff_eff,label
8,13,1,0,1
4,13,1,1,1
8,12,1,0,1
5,12,1,1,1
7,11,1,0,1
0,11,1,1,1
7,10,1,0,0
1,10,1,1,0
2,9,1,1,0
7,9,1,0,0
4,6,1,1,1
6,4,1,1,1
6,5,1,1,1
5,6,1,1,1
3,0,1,1,1
0,3,1,1,1
1,3,1,1,0
3,1,1,1,0
2,3,1,1,0
3,2,1,1,0
6,13,1,1,1
13,6,0,1,1
13,4,0,1,1
6,12,1,1,1
12,6,0,1,1
12,5,0,1,1
3,11,1,1,1
11,0,0,1,1
11,3,0,1,1
3,10,1,1,0
10,1,0,1,0
10,3,0,1,0
9,2,0,1,0
9,3,0,1,0
3,9,1,1,0
4,19,1,0,1
8,19,1,0,1
13,19,1,0,1
12,19,1,0,1
5,19,1,0,1
4,18,1,0,1
13,18,1,0,1
8,18,1,0,1
12,18,1,0,1
5,18,1,0,1
4,17,1,0,1
13,17,1,0,1
8,17,1,0,1
12,17,1,0,1
5,17,1,0,1
8,16,1,0,1
4,16,1,0,1
13,16,1,0,1
12,16,1,0,1
5,16,1,0,1
8,15,1,0,1
4,15,1,0,1
13,15,1,0,1
12,15,1,0,1
5,15,1,0,1
4,14,1,0,1
13,14,1,0,1
8,14,1,0,1
12,14,1,0,1
5,14,1,0,1
0,19,1,0,1
7,19,1,0,1
11,19,1,0,1
0,18,1,0,1
7,18,1,0,1
11,18,1,0,1
0,17,1,0,1
7,17,1,0,1
11,17,1,0,1
0,16,1,0,1
7,16,1,0,1
11,16,1,0,1
1,16,1,0,0
10,16,1,0,0
9,16,1,0,0
2,16,1,0,0
0,15,1,0,1
7,15,1,0,1
11,15,1,0,1
0,14,1,0,1
7,14,1,0,1
11,14,1,0,1
