source,destination,type_pre_eff,type_eff_eff,label
2,12,0,1,1
2,22,0,1,1
12,2,1,1,1
12,22,1,1,1
22,2,0,1,1
22,12,0,1,1
4,15,1,1,1
15,4,0,1,1
16,5,0,1,1
5,16,1,1,1
20,10,0,1,1
20,1,0,1,1
10,20,1,1,1
10,1,1,1,1
1,20,0,1,1
1,10,0,1,1
21,11,0,1,1
21,0,0,1,1
11,21,1,1,1
11,0,1,1,1
0,21,0,1,1
0,11,0,1,1
3,17,0,1,1
3,7,0,1,1
17,3,0,1,1
17,7,0,1,1
7,3,1,1,1
7,17,1,1,1
8,18,1,1,1
18,8,0,1,1
19,9,0,1,1
9,19,1,1,1
59,14,1,1,1
59,23,1,1,1
59,110,1,1,1
76,14,1,1,1
76,23,1,1,1
76,110,1,1,1
14,23,1,1,1
14,110,1,1,1
23,14,0,1,1
23,110,0,1,1
110,14,1,1,1
110,23,1,1,1
59,50,1,1,1
59,49,1,1,1
76,50,1,1,1
76,49,1,1,1
50,49,0,1,1
50,110,0,1,1
49,50,1,1,1
49,110,1,1,1
110,50,1,1,1
110,49,1,1,1
59,15,1,1,1
59,24,1,1,1
76,15,1,1,1
76,24,1,1,1
15,24,1,1,1
15,110,1,1,1
24,15,0,1,1
24,110,0,1,1
110,15,1,1,1
110,24,1,1,1
59,52,1,1,1
59,51,1,1,1
76,52,1,1,1
76,51,1,1,1
52,51,0,1,1
52,110,0,1,1
51,52,1,1,1
51,110,1,1,1
110,52,1,1,1
110,51,1,1,1
59,16,1,1,1
59,25,1,1,1
76,16,1,1,1
76,25,1,1,1
16,25,1,1,1
16,110,1,1,1
25,16,0,1,1
25,110,0,1,1
110,16,1,1,1
110,25,1,1,1
59,54,1,1,0
59,53,1,1,0
76,54,1,1,0
76,53,1,1,0
54,53,0,1,0
54,110,0,1,0
53,54,1,1,0
53,110,1,1,0
110,54,1,1,0
110,53,1,1,0
59,31,1,1,1
59,22,1,1,1
76,31,1,1,1
76,22,1,1,1
31,22,0,1,1
31,110,0,1,1
22,31,1,1,1
22,110,1,1,1
110,31,1,1,1
110,22,1,1,1
59,20,1,1,1
59,29,1,1,1
76,20,1,1,1
76,29,1,1,1
20,29,1,1,1
20,110,1,1,1
29,20,0,1,1
29,110,0,1,1
110,20,1,1,1
110,29,1,1,1
59,21,1,1,1
59,30,1,1,1
76,21,1,1,1
76,30,1,1,1
21,30,1,1,1
21,110,1,1,1
30,21,0,1,1
30,110,0,1,1
110,21,1,1,1
110,30,1,1,1
59,56,1,1,1
59,55,1,1,1
76,56,1,1,1
76,55,1,1,1
56,55,0,1,1
56,110,0,1,1
55,56,1,1,1
55,110,1,1,1
110,56,1,1,1
110,55,1,1,1
59,26,1,1,1
59,17,1,1,1
76,26,1,1,1
76,17,1,1,1
26,17,0,1,1
26,110,0,1,1
17,26,1,1,1
17,110,1,1,1
110,26,1,1,1
110,17,1,1,1
59,27,1,1,1
59,18,1,1,1
76,27,1,1,1
76,18,1,1,1
27,18,0,1,1
27,110,0,1,1
18,27,1,1,1
18,110,1,1,1
110,27,1,1,1
110,18,1,1,1
59,57,1,1,1
59,58,1,1,1
76,57,1,1,1
76,58,1,1,1
57,58,1,1,1
57,110,1,1,1
58,57,0,1,1
58,110,0,1,1
110,57,1,1,1
110,58,1,1,1
59,28,1,1,1
59,19,1,1,1
76,28,1,1,1
76,19,1,1,1
28,19,0,1,1
28,110,0,1,1
19,28,1,1,1
19,110,1,1,1
110,28,1,1,1
110,19,1,1,1
110,76,1,1,1
110,59,1,1,1
76,59,1,1,1
14,76,1,1,0
14,59,1,1,0
59,76,1,1,1
23,76,0,1,0
23,59,0,1,0
50,76,0,1,0
50,59,0,1,0
49,76,1,1,0
49,59,1,1,0
15,76,1,1,0
15,59,1,1,0
24,76,0,1,0
24,59,0,1,0
