source,destination
15,30
4,9
47,126
53,142
25,50
5,10
12,25
45,92
46,112
45,101
22,44
11,23
29,59
49,135
13,26
19,39
47,119
47,128
3,6
18,37
36,73
46,105
46,114
45,94
2,4
20,40
9,19
26,53
45,103
10,20
43,87
6,13
27,54
47,121
16,33
34,69
47,130
37,74
46,107
0,0
46,116
45,96
51,139
23,47
41,83
44,88
7,14
47,123
30,61
46,109
14,28
32,64
21,43
1,3
52,140
42,84
39,78
28,57
47,125
12,24
46,111
50,136
35,71
49,134
19,38
47,118
47,127
53,143
46,104
5,11
46,113
26,52
33,67
17,34
47,120
34,68
40,81
47,129
3,7
46,106
24,48
46,115
51,138
41,82
45,98
10,21
48,133
31,62
38,77
47,122
4,8
37,75
46,108
21,42
1,2
45,91
8,17
45,100
11,22
29,58
44,89
28,56
15,31
46,110
18,36
36,72
25,51
32,65
45,93
52,141
35,70
9,18
42,85
45,102
22,45
43,86
6,12
39,79
13,27
16,32
50,137
33,66
45,95
2,5
20,41
23,46
40,80
27,55
47,131
30,60
0,1
46,117
45,97
17,35
48,132
38,76
7,15
47,124
24,49
45,90
8,16
14,29
45,99
31,63
