0:calibrate satellite0 instrument0 groundstation2
1:calibrate satellite0 instrument0 star4
2:calibrate satellite0 instrument1 groundstation2
3:calibrate satellite0 instrument1 groundstation3
4:calibrate satellite1 instrument2 groundstation1
5:calibrate satellite1 instrument3 star4
6:calibrate satellite1 instrument3 star6
7:calibrate satellite1 instrument4 groundstation3
8:calibrate satellite1 instrument4 star6
9:calibrate satellite2 instrument5 groundstation3
10:calibrate satellite2 instrument5 star6
11:calibrate satellite3 instrument6 star6
12:calibrate satellite3 instrument7 groundstation3
13:calibrate satellite3 instrument7 star6
14:calibrate satellite3 instrument8 star4
15:calibrate satellite3 instrument8 star5
16:switch_off instrument0 satellite0
17:switch_off instrument1 satellite0
18:switch_off instrument2 satellite1
19:switch_off instrument3 satellite1
20:switch_off instrument4 satellite1
21:switch_off instrument5 satellite2
22:switch_off instrument6 satellite3
23:switch_off instrument7 satellite3
24:switch_off instrument8 satellite3
25:switch_on instrument0 satellite0
26:switch_on instrument1 satellite0
27:switch_on instrument2 satellite1
28:switch_on instrument3 satellite1
29:switch_on instrument4 satellite1
30:switch_on instrument5 satellite2
31:switch_on instrument6 satellite3
32:switch_on instrument7 satellite3
33:switch_on instrument8 satellite3
34:take_image satellite0 groundstation1 instrument0 thermograph2
35:take_image satellite0 groundstation1 instrument1 image1
36:take_image satellite0 groundstation1 instrument1 image4
37:take_image satellite0 groundstation1 instrument1 thermograph3
38:take_image satellite0 groundstation2 instrument0 thermograph2
39:take_image satellite0 groundstation2 instrument1 image1
40:take_image satellite0 groundstation2 instrument1 image4
41:take_image satellite0 groundstation2 instrument1 thermograph3
42:take_image satellite0 groundstation3 instrument0 thermograph2
43:take_image satellite0 groundstation3 instrument1 image1
44:take_image satellite0 groundstation3 instrument1 image4
45:take_image satellite0 groundstation3 instrument1 thermograph3
46:take_image satellite0 planet10 instrument0 thermograph2
47:take_image satellite0 planet10 instrument1 image1
48:take_image satellite0 planet10 instrument1 image4
49:take_image satellite0 planet10 instrument1 thermograph3
50:take_image satellite0 planet11 instrument0 thermograph2
51:take_image satellite0 planet11 instrument1 image1
52:take_image satellite0 planet11 instrument1 image4
53:take_image satellite0 planet11 instrument1 thermograph3
54:take_image satellite0 star0 instrument0 thermograph2
55:take_image satellite0 star0 instrument1 image1
56:take_image satellite0 star0 instrument1 image4
57:take_image satellite0 star0 instrument1 thermograph3
58:take_image satellite0 star4 instrument0 thermograph2
59:take_image satellite0 star4 instrument1 image1
60:take_image satellite0 star4 instrument1 image4
61:take_image satellite0 star4 instrument1 thermograph3
62:take_image satellite0 star5 instrument0 thermograph2
63:take_image satellite0 star5 instrument1 image1
64:take_image satellite0 star5 instrument1 image4
65:take_image satellite0 star5 instrument1 thermograph3
66:take_image satellite0 star6 instrument0 thermograph2
67:take_image satellite0 star6 instrument1 image1
68:take_image satellite0 star6 instrument1 image4
69:take_image satellite0 star6 instrument1 thermograph3
70:take_image satellite0 star7 instrument0 thermograph2
71:take_image satellite0 star7 instrument1 image1
72:take_image satellite0 star7 instrument1 image4
73:take_image satellite0 star7 instrument1 thermograph3
74:take_image satellite0 star8 instrument0 thermograph2
75:take_image satellite0 star8 instrument1 image1
76:take_image satellite0 star8 instrument1 image4
77:take_image satellite0 star8 instrument1 thermograph3
78:take_image satellite0 star9 instrument0 thermograph2
79:take_image satellite0 star9 instrument1 image1
80:take_image satellite0 star9 instrument1 image4
81:take_image satellite0 star9 instrument1 thermograph3
82:take_image satellite1 groundstation1 instrument2 thermograph0
83:take_image satellite1 groundstation1 instrument2 thermograph2
84:take_image satellite1 groundstation1 instrument3 image1
85:take_image satellite1 groundstation1 instrument4 image1
86:take_image satellite1 groundstation1 instrument4 thermograph2
87:take_image satellite1 groundstation1 instrument4 thermograph3
88:take_image satellite1 groundstation2 instrument2 thermograph0
89:take_image satellite1 groundstation2 instrument2 thermograph2
90:take_image satellite1 groundstation2 instrument3 image1
91:take_image satellite1 groundstation2 instrument4 image1
92:take_image satellite1 groundstation2 instrument4 thermograph2
93:take_image satellite1 groundstation2 instrument4 thermograph3
94:take_image satellite1 groundstation3 instrument2 thermograph0
95:take_image satellite1 groundstation3 instrument2 thermograph2
96:take_image satellite1 groundstation3 instrument3 image1
97:take_image satellite1 groundstation3 instrument4 image1
98:take_image satellite1 groundstation3 instrument4 thermograph2
99:take_image satellite1 groundstation3 instrument4 thermograph3
100:take_image satellite1 planet10 instrument2 thermograph0
101:take_image satellite1 planet10 instrument2 thermograph2
102:take_image satellite1 planet10 instrument3 image1
103:take_image satellite1 planet10 instrument4 image1
104:take_image satellite1 planet10 instrument4 thermograph2
105:take_image satellite1 planet10 instrument4 thermograph3
106:take_image satellite1 planet11 instrument2 thermograph0
107:take_image satellite1 planet11 instrument2 thermograph2
108:take_image satellite1 planet11 instrument3 image1
109:take_image satellite1 planet11 instrument4 image1
110:take_image satellite1 planet11 instrument4 thermograph2
111:take_image satellite1 planet11 instrument4 thermograph3
112:take_image satellite1 star0 instrument2 thermograph0
113:take_image satellite1 star0 instrument2 thermograph2
114:take_image satellite1 star0 instrument3 image1
115:take_image satellite1 star0 instrument4 image1
116:take_image satellite1 star0 instrument4 thermograph2
117:take_image satellite1 star0 instrument4 thermograph3
118:take_image satellite1 star4 instrument2 thermograph0
119:take_image satellite1 star4 instrument2 thermograph2
120:take_image satellite1 star4 instrument3 image1
121:take_image satellite1 star4 instrument4 image1
122:take_image satellite1 star4 instrument4 thermograph2
123:take_image satellite1 star4 instrument4 thermograph3
124:take_image satellite1 star5 instrument2 thermograph0
125:take_image satellite1 star5 instrument2 thermograph2
126:take_image satellite1 star5 instrument3 image1
127:take_image satellite1 star5 instrument4 image1
128:take_image satellite1 star5 instrument4 thermograph2
129:take_image satellite1 star5 instrument4 thermograph3
130:take_image satellite1 star6 instrument2 thermograph0
131:take_image satellite1 star6 instrument2 thermograph2
132:take_image satellite1 star6 instrument3 image1
133:take_image satellite1 star6 instrument4 image1
134:take_image satellite1 star6 instrument4 thermograph2
135:take_image satellite1 star6 instrument4 thermograph3
136:take_image satellite1 star7 instrument2 thermograph0
137:take_image satellite1 star7 instrument2 thermograph2
138:take_image satellite1 star7 instrument3 image1
139:take_image satellite1 star7 instrument4 image1
140:take_image satellite1 star7 instrument4 thermograph2
141:take_image satellite1 star7 instrument4 thermograph3
142:take_image satellite1 star8 instrument2 thermograph0
143:take_image satellite1 star8 instrument2 thermograph2
144:take_image satellite1 star8 instrument3 image1
145:take_image satellite1 star8 instrument4 image1
146:take_image satellite1 star8 instrument4 thermograph2
147:take_image satellite1 star8 instrument4 thermograph3
148:take_image satellite1 star9 instrument2 thermograph0
149:take_image satellite1 star9 instrument2 thermograph2
150:take_image satellite1 star9 instrument3 image1
151:take_image satellite1 star9 instrument4 image1
152:take_image satellite1 star9 instrument4 thermograph2
