source,destination
52,104
55,121
15,30
4,9
25,50
5,10
12,25
22,44
58,150
60,154
11,23
29,59
57,139
61,155
50,100
55,114
13,26
57,148
19,39
56,131
3,6
18,37
36,73
2,4
20,40
9,19
26,53
10,20
43,87
57,141
6,13
55,116
27,54
56,124
16,33
34,69
56,133
37,74
62,158
0,0
54,108
23,47
41,83
44,88
7,14
55,118
56,126
56,135
30,61
48,97
63,159
14,28
32,64
21,43
1,3
57,136
60,153
42,84
55,111
55,120
39,78
56,128
28,57
46,93
49,98
12,24
58,149
35,71
53,107
55,113
19,38
55,122
56,130
5,11
26,52
33,67
61,156
17,34
50,101
55,115
57,143
56,123
34,68
51,102
40,81
56,132
3,7
24,48
41,82
59,152
47,95
10,21
55,117
31,62
38,77
56,125
57,145
56,134
48,96
4,8
37,75
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
57,138
57,147
56,127
28,56
46,92
52,105
15,31
18,36
36,72
25,51
32,65
35,70
53,106
9,18
42,85
22,45
55,112
57,140
43,86
6,12
39,79
13,27
56,129
16,32
49,99
62,157
33,66
2,5
20,41
23,46
57,142
40,80
27,55
30,60
0,1
59,151
47,94
54,109
17,35
38,76
57,144
51,103
7,15
55,119
24,49
45,90
63,160
8,16
14,29
57,137
31,63
57,146
