source,destination,type_pre_eff,type_eff_eff,label
4,5,True,True,False
4,0,True,True,False
5,4,True,True,False
5,0,True,True,False
0,4,True,True,False
0,5,True,True,False
4,3,True,True,False
0,3,True,True,False
3,0,True,True,False
3,5,True,True,True
5,3,True,True,True
4,6,True,True,False
6,0,True,True,False
6,5,True,True,True
0,6,True,True,False
5,6,True,True,True
3,4,True,True,False
6,3,True,True,True
3,6,True,True,True
6,4,True,True,False
4,1,True,True,False
1,4,True,True,False
1,5,True,True,True
5,1,True,True,True
3,1,True,True,True
1,3,True,True,True
1,6,True,True,True
6,1,True,True,True
3,7,True,True,False
4,7,True,True,False
7,4,True,True,False
7,5,True,True,False
5,7,True,True,False
7,3,True,True,False
7,6,True,True,False
6,7,True,True,False
6,2,True,True,True
4,2,True,True,False
2,4,True,True,False
2,5,True,True,True
5,2,True,True,True
3,2,True,True,False
2,3,True,True,False
2,6,True,True,True
