source,destination
15,30
33,100
4,9
35,106
42,121
25,50
30,64
5,10
12,25
39,115
22,44
11,23
29,59
32,85
13,26
33,93
19,39
33,102
3,6
18,37
30,66
2,4
20,40
9,19
26,53
40,116
10,20
32,87
6,13
33,95
27,54
16,33
31,79
0,0
30,68
38,112
23,47
32,89
7,14
33,97
45,126
31,72
31,81
30,61
30,70
14,28
21,43
1,3
32,82
32,91
33,99
28,57
31,74
42,120
30,63
12,24
32,84
36,109
19,38
33,101
31,76
5,11
43,123
26,52
34,105
17,34
33,94
37,110
31,78
3,7
41,119
24,48
44,124
10,21
31,71
31,80
4,8
38,113
21,42
1,2
8,17
39,114
11,22
29,58
45,127
28,56
31,73
15,31
35,107
18,36
25,51
30,65
9,18
22,45
36,108
32,86
6,12
13,27
31,75
33,103
16,32
43,122
30,67
2,5
20,41
34,104
40,117
23,46
32,88
31,77
33,96
27,55
41,118
30,60
0,1
30,69
17,35
37,111
32,90
7,15
33,98
24,49
30,62
44,125
8,16
14,29
32,83
32,92
