source,destination
15,30
4,9
34,74
25,50
5,10
12,25
22,44
11,23
29,59
35,81
13,26
19,39
3,6
18,37
34,76
39,90
2,4
20,40
9,19
26,53
10,20
6,13
35,83
27,54
16,33
0,0
36,84
33,70
23,47
7,14
30,61
40,93
14,28
32,64
21,43
1,3
35,78
41,94
28,57
34,73
38,89
12,24
37,87
35,80
19,38
34,75
5,11
26,52
33,67
17,34
35,82
3,7
39,91
24,48
33,69
10,21
31,62
4,8
40,92
21,42
1,2
33,71
8,17
11,22
29,58
28,56
38,88
15,31
18,36
25,51
32,65
9,18
22,45
6,12
13,27
16,32
34,77
33,66
2,5
20,41
23,46
27,55
30,60
0,1
33,68
36,85
17,35
7,15
34,72
24,49
8,16
37,86
14,29
31,63
35,79
41,95
