source,destination
15,30
4,9
41,113
39,88
41,122
25,50
5,10
42,130
12,25
40,105
42,139
22,44
11,23
29,59
13,26
44,148
51,162
19,39
39,81
41,115
3,6
18,37
36,73
39,90
48,157
40,98
42,132
2,4
20,40
40,107
9,19
26,53
47,155
10,20
6,13
27,54
16,33
34,69
39,83
39,92
37,74
0,0
40,100
45,151
40,109
23,47
7,14
39,85
30,61
39,94
40,102
14,28
32,64
21,43
40,111
1,3
43,146
50,161
39,78
28,57
39,87
40,95
12,24
41,124
40,104
35,71
42,141
19,38
39,80
39,89
48,156
5,11
41,117
40,97
41,126
40,106
26,52
33,67
42,134
42,143
17,34
44,149
34,68
39,82
46,152
3,7
39,91
41,119
24,48
40,99
41,128
40,108
42,136
10,21
42,145
31,62
38,77
39,84
4,8
37,75
41,112
49,159
41,121
40,101
21,42
42,129
1,2
8,17
42,138
11,22
29,58
50,160
28,56
39,86
15,31
41,114
18,36
36,72
40,103
25,51
32,65
41,123
42,131
35,70
42,140
9,18
47,154
22,45
6,12
39,79
13,27
51,163
16,32
41,116
40,96
41,125
33,66
42,133
45,150
2,5
20,41
42,142
23,46
27,55
41,118
30,60
39,93
41,127
0,1
42,135
40,110
42,144
17,35
38,76
7,15
46,153
49,158
41,120
24,49
8,16
42,137
14,29
31,63
43,147
