source,destination
23,68
15,30
4,9
5,10
12,25
20,47
11,23
21,55
24,72
13,26
19,39
3,6
18,37
31,86
2,4
20,40
9,19
21,48
10,20
6,13
16,33
0,0
28,80
20,42
21,50
25,75
7,14
22,60
14,28
20,44
1,3
21,52
22,62
23,70
12,24
27,79
21,54
30,84
26,77
19,38
5,11
24,73
17,34
22,57
23,65
3,7
31,87
21,49
10,21
25,74
22,59
23,67
29,83
4,8
1,2
8,17
20,46
11,22
22,61
23,69
15,31
18,36
27,78
9,18
6,12
22,63
13,27
23,71
16,32
2,5
20,41
30,85
22,56
23,64
0,1
28,81
20,43
17,35
21,51
22,58
7,15
23,66
29,82
8,16
14,29
20,45
21,53
26,76
