index,is_in_good_operators
0,True
1,False
2,False
3,False
4,False
5,True
6,True
7,True
8,True
9,True
10,False
11,False
12,False
13,False
14,False
15,False
16,True
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,True
38,False
39,True
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,True
62,True
63,False
64,True
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,True
74,False
75,False
76,False
77,False
78,False
79,True
80,False
81,False
82,False
83,False
84,False
85,True
86,True
87,True
88,True
89,True
90,True
91,True
92,True
93,True
94,True
95,True
96,False
97,False
98,True
99,True
100,False
101,False
102,True
103,True
104,True
105,False
106,False
107,False
108,True
109,True
110,True
111,True
112,False
113,False
114,False
115,True
116,False
117,False
118,True
119,False
120,True
121,True
122,True
123,False
124,True
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,True
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,True
156,False
157,False
158,False
159,False
160,False
161,True
162,False
163,False
164,False
165,False
166,False
167,True
168,False
169,False
170,False
171,True
172,False
173,False
