source,destination,type_pre_eff,type_eff_eff,label
0,33,True,False,True
0,34,True,False,True
33,34,True,True,True
34,33,True,True,True
0,29,True,False,True
0,27,True,False,True
29,27,True,True,True
27,29,True,True,True
0,28,True,False,True
0,30,True,False,True
28,30,True,True,True
30,28,True,True,True
0,21,True,False,True
0,23,True,False,True
21,23,True,True,True
23,21,True,True,True
0,24,True,False,True
0,22,True,False,True
24,22,True,True,True
22,24,True,True,True
0,15,True,False,True
0,17,True,False,True
15,17,True,True,True
17,15,True,True,True
0,16,True,False,True
0,18,True,False,True
16,18,True,True,True
18,16,True,True,True
0,12,True,False,True
0,11,True,False,True
12,11,True,True,True
11,12,True,True,True
0,5,True,False,True
0,7,True,False,True
5,7,True,True,True
7,5,True,True,True
0,8,True,False,True
0,6,True,False,True
8,6,True,True,True
6,8,True,True,True
0,2,True,False,True
0,1,True,False,True
2,1,True,True,True
1,2,True,True,True
0,35,True,False,True
34,35,True,True,True
35,34,True,True,True
0,31,True,False,True
31,29,True,True,True
29,31,True,True,True
31,30,True,True,True
30,31,True,True,True
0,25,True,False,True
25,23,True,True,True
23,25,True,True,True
25,24,True,True,True
24,25,True,True,True
0,19,True,False,True
17,19,True,True,True
19,17,True,True,True
19,18,True,True,True
18,19,True,True,True
0,13,True,False,True
12,13,True,True,True
13,12,True,True,True
0,9,True,False,True
7,9,True,True,True
9,7,True,True,True
8,9,True,True,True
9,8,True,True,True
0,3,True,False,True
2,3,True,True,True
3,2,True,True,True
0,36,True,False,True
36,35,True,True,True
35,36,True,True,True
0,32,True,False,True
31,32,True,True,True
32,31,True,True,True
0,26,True,False,True
26,25,True,True,True
25,26,True,True,True
0,20,True,False,True
19,20,True,True,True
20,19,True,True,True
0,14,True,False,True
14,13,True,True,True
13,14,True,True,True
0,10,True,False,True
9,10,True,True,True
10,9,True,True,True
0,4,True,False,True
4,3,True,True,True
3,4,True,True,True
