source,destination,type_pre_eff,type_eff_eff,label
33,12,0,1,1
33,4,0,1,1
12,33,1,1,1
12,4,1,1,1
4,33,0,1,1
4,12,0,1,1
6,27,1,1,1
27,6,0,1,1
28,3,0,1,1
28,7,0,1,1
3,28,0,1,1
3,7,0,1,1
7,28,1,1,1
7,3,1,1,1
8,29,1,1,1
8,2,1,1,1
29,8,0,1,1
29,2,0,1,1
2,8,0,1,1
2,29,0,1,1
1,9,0,1,1
1,30,0,1,1
9,1,1,1,1
9,30,1,1,1
30,1,0,1,1
30,9,0,1,1
31,0,0,1,1
31,10,0,1,1
0,31,0,1,1
0,10,0,1,1
10,31,1,1,1
10,0,1,1,1
11,32,1,1,1
32,11,0,1,1
50,101,1,1,1
50,26,1,1,1
50,34,1,1,1
96,101,1,1,1
96,26,1,1,1
96,34,1,1,1
101,26,1,1,1
101,34,1,1,1
26,101,1,1,1
26,34,1,1,1
34,101,0,1,1
34,26,0,1,1
50,48,1,1,1
50,49,1,1,1
96,48,1,1,1
96,49,1,1,1
48,101,1,1,1
48,49,1,1,1
101,48,1,1,1
101,49,1,1,1
49,48,0,1,1
49,101,0,1,1
50,27,1,1,1
50,35,1,1,1
96,27,1,1,1
96,35,1,1,1
101,27,1,1,1
101,35,1,1,1
27,101,1,1,1
27,35,1,1,1
35,101,0,1,1
35,27,0,1,1
50,43,1,1,0
50,42,1,1,0
96,43,1,1,0
96,42,1,1,0
101,43,1,1,0
101,42,1,1,0
43,101,0,1,0
43,42,0,1,0
42,101,1,1,0
42,43,1,1,0
50,33,1,1,1
50,41,1,1,1
96,33,1,1,1
96,41,1,1,1
101,33,1,1,1
101,41,1,1,1
33,101,1,1,1
33,41,1,1,1
41,101,0,1,1
41,33,0,1,1
50,36,1,1,1
50,28,1,1,1
96,36,1,1,1
96,28,1,1,1
101,36,1,1,1
101,28,1,1,1
36,101,0,1,1
36,28,0,1,1
28,101,1,1,1
28,36,1,1,1
50,29,1,1,1
50,37,1,1,1
96,29,1,1,1
96,37,1,1,1
101,29,1,1,1
101,37,1,1,1
29,101,1,1,1
29,37,1,1,1
37,101,0,1,1
37,29,0,1,1
50,45,1,1,1
50,44,1,1,1
96,45,1,1,1
96,44,1,1,1
101,45,1,1,1
101,44,1,1,1
45,101,0,1,1
45,44,0,1,1
44,101,1,1,1
44,45,1,1,1
50,38,1,1,1
50,30,1,1,1
96,38,1,1,1
96,30,1,1,1
101,38,1,1,1
101,30,1,1,1
38,101,0,1,1
38,30,0,1,1
30,101,1,1,1
30,38,1,1,1
50,31,1,1,1
50,39,1,1,1
96,31,1,1,1
96,39,1,1,1
31,101,1,1,1
31,39,1,1,1
101,31,1,1,1
101,39,1,1,1
39,31,0,1,1
39,101,0,1,1
50,46,1,1,1
50,47,1,1,1
96,46,1,1,1
96,47,1,1,1
101,46,1,1,1
101,47,1,1,1
