index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,False
7,True
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,True
24,True
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,True
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,True
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,True
77,False
78,False
79,True
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,True
96,True
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,True
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,True
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,True
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,True
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,False
179,True
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,False
191,False
192,False
193,False
194,True
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,False
210,True
211,False
212,False
213,False
214,False
215,False
216,False
217,False
218,False
219,False
220,False
221,False
222,False
223,False
224,False
225,False
226,False
227,True
228,False
229,False
230,False
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,True
244,True
245,True
246,False
247,False
248,False
249,False
250,False
251,False
252,True
253,True
254,True
255,False
256,False
257,False
258,True
259,True
260,True
261,False
262,False
263,False
264,True
265,True
266,True
267,True
268,True
269,True
270,False
271,False
272,False
273,True
274,True
275,True
276,False
277,False
278,False
279,True
280,True
281,True
282,False
283,False
284,False
285,False
286,False
287,False
288,True
289,True
290,True
291,False
292,False
293,False
294,True
295,True
296,True
297,False
298,False
299,False
300,True
301,True
302,True
303,True
304,True
305,True
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,False
314,False
315,True
316,True
317,True
318,False
319,False
320,False
321,False
322,False
323,False
324,True
325,True
326,True
327,True
328,True
329,True
330,True
331,True
332,True
333,False
334,False
335,False
336,True
337,True
338,True
339,True
340,True
341,True
342,False
343,False
344,False
345,False
346,False
347,False
