source,destination
15,30
42,103
4,9
43,110
45,138
25,50
44,118
5,10
12,25
44,127
47,144
54,159
65,180
22,44
11,23
29,59
41,88
51,153
13,26
42,96
19,39
42,105
61,173
45,131
3,6
18,37
36,73
45,140
44,120
2,4
20,40
9,19
26,53
62,174
10,20
41,90
6,13
52,154
59,169
42,98
27,54
16,33
34,69
45,133
37,74
0,0
66,183
23,47
41,83
50,150
41,92
7,14
42,100
67,184
45,135
30,61
57,164
14,28
32,64
21,43
1,3
63,177
41,85
64,178
42,102
39,78
28,57
45,137
43,112
12,24
54,158
44,129
35,71
41,87
58,167
42,95
19,38
42,104
61,172
45,130
48,147
45,139
5,11
43,114
65,181
26,52
44,122
33,67
55,161
41,89
17,34
59,168
42,97
46,143
34,68
40,81
45,132
3,7
49,148
43,107
45,141
24,48
43,116
66,182
44,124
53,157
41,82
10,21
56,162
52,155
42,99
31,62
38,77
60,171
45,134
4,8
37,75
43,109
21,42
1,2
44,126
8,17
41,84
50,151
11,22
29,58
42,101
51,152
28,56
15,31
57,165
43,111
18,36
36,72
25,51
32,65
44,119
44,128
47,145
35,70
9,18
22,45
42,94
64,179
6,12
39,79
13,27
48,146
16,32
43,113
44,121
33,66
2,5
20,41
55,160
62,175
23,46
41,91
46,142
40,80
27,55
43,106
43,115
30,60
44,123
0,1
53,156
17,35
63,176
38,76
41,93
7,15
60,170
49,149
67,185
43,108
24,49
43,117
45,136
44,125
8,16
14,29
56,163
41,86
31,63
58,166
