source,destination
15,30
4,9
34,74
25,50
5,10
12,25
36,89
22,44
37,97
11,23
29,59
35,81
13,26
19,39
3,6
18,37
34,76
2,4
20,40
38,110
9,19
26,53
37,99
40,116
10,20
6,13
35,83
27,54
16,33
34,69
47,130
0,0
38,112
37,101
23,47
35,85
7,14
45,126
34,71
30,61
38,105
14,28
32,64
21,43
46,127
1,3
35,78
28,57
34,73
42,120
12,24
38,107
43,121
50,136
36,91
49,134
35,80
19,38
34,75
5,11
41,117
38,109
26,52
33,67
40,115
36,93
17,34
35,82
48,131
34,68
47,129
3,7
24,48
38,111
44,124
36,86
10,21
37,103
31,62
45,125
34,70
4,8
38,104
21,42
1,2
36,88
8,17
39,114
35,77
37,96
11,22
29,58
28,56
15,31
18,36
38,106
25,51
32,65
50,135
36,90
9,18
22,45
37,98
6,12
13,27
16,32
38,108
43,122
33,66
2,5
20,41
36,92
37,100
23,46
35,84
27,55
41,118
30,60
44,123
0,1
36,94
17,35
37,102
48,132
7,15
34,72
24,49
42,119
36,87
8,16
14,29
39,113
37,95
46,128
31,63
49,133
35,79
