source,destination,type_pre_eff,type_eff_eff,label
11,19,True,True,True
11,28,True,False,True
11,10,True,False,True
11,20,True,True,False
11,18,True,True,True
19,28,True,True,True
19,10,True,True,True
19,20,True,True,False
19,18,True,True,True
28,19,True,True,True
28,10,True,True,True
28,20,True,True,True
28,18,True,True,True
10,19,True,True,True
10,28,True,True,True
10,20,True,True,True
10,18,True,True,True
20,19,True,True,False
20,28,True,True,True
20,10,True,True,True
20,18,True,True,True
18,19,True,True,True
18,28,True,True,True
18,10,True,True,True
18,20,True,True,True
12,28,True,False,False
12,10,True,False,False
12,21,True,True,True
12,20,True,True,False
12,18,True,True,False
28,21,True,True,False
10,21,True,True,False
21,28,True,True,False
21,10,True,True,False
21,20,True,True,False
21,18,True,True,False
20,21,True,True,False
18,21,True,True,False
13,10,True,False,False
13,28,True,False,False
13,22,True,True,False
13,20,True,True,False
13,18,True,True,False
10,22,True,True,False
28,22,True,True,False
22,10,True,True,False
22,28,True,True,False
22,20,True,True,False
22,18,True,True,False
20,22,True,True,False
18,22,True,True,False
7,28,True,False,False
7,10,True,False,False
7,14,True,True,True
7,20,True,True,True
7,18,True,True,True
28,14,True,True,False
10,14,True,True,False
14,28,True,True,False
14,10,True,True,False
14,20,True,True,True
14,18,True,True,True
20,14,True,True,True
18,14,True,True,True
9,10,True,False,False
9,20,True,True,False
9,15,True,True,False
9,28,True,False,False
9,18,True,True,False
10,15,True,True,False
20,15,True,True,False
15,10,True,True,False
15,20,True,True,False
15,28,True,True,False
15,18,True,True,False
28,15,True,True,False
18,15,True,True,False
16,10,True,False,False
16,24,True,True,True
16,28,True,False,False
16,20,True,True,False
16,18,True,True,False
10,24,True,True,False
24,10,True,True,False
24,28,True,True,False
24,20,True,True,False
24,18,True,True,False
28,24,True,True,False
20,24,True,True,False
18,24,True,True,False
17,25,True,True,True
17,10,True,False,False
17,28,True,False,False
17,20,True,True,False
17,18,True,True,False
25,10,True,True,False
25,28,True,True,False
25,20,True,True,False
25,18,True,True,False
10,25,True,True,False
28,25,True,True,False
20,25,True,True,False
18,25,True,True,False
28,2,True,True,True
10,2,True,True,True
2,28,True,True,True
2,10,True,True,True
2,20,True,True,True
2,18,True,True,True
20,2,True,True,True
18,2,True,True,True
10,11,True,False,False
10,29,True,False,False
11,29,True,True,True
19,11,True,True,True
19,29,True,True,True
29,11,True,True,True
29,19,True,True,True
29,18,True,True,False
29,20,True,True,False
18,11,True,True,False
18,29,True,True,False
20,11,True,True,False
20,29,True,True,False
12,11,True,False,False
12,19,True,True,False
12,29,True,False,False
11,21,True,True,False
19,21,True,True,False
21,11,True,True,False
21,19,True,True,False
21,29,True,True,False
29,21,True,True,False
13,11,True,False,False
13,19,True,True,False
13,29,True,False,False
11,22,True,True,False
19,22,True,True,False
29,22,True,True,False
22,11,True,True,False
22,19,True,True,False
22,29,True,True,False
7,11,True,False,False
7,19,True,True,False
7,29,True,False,False
11,14,True,True,False
19,14,True,True,False
29,14,True,True,False
14,11,True,True,False
14,19,True,True,False
14,29,True,True,False
9,29,True,False,False
9,11,True,False,False
9,19,True,True,False
29,15,True,True,False
11,15,True,True,False
19,15,True,True,False
15,29,True,True,False
15,11,True,True,False
15,19,True,True,False
16,11,True,False,True
16,19,True,True,True
16,29,True,False,True
11,24,True,True,True
19,24,True,True,True
24,11,True,True,True
24,19,True,True,True
24,29,True,True,True
29,24,True,True,True
17,11,True,False,False
17,19,True,True,False
17,29,True,False,False
11,25,True,True,False
25,11,True,True,False
25,19,True,True,False
25,29,True,True,False
19,25,True,True,False
29,25,True,True,False
11,2,True,True,False
29,2,True,True,False
19,2,True,True,False
2,11,True,True,False
2,29,True,True,False
2,19,True,True,False
10,30,True,False,False
10,12,True,False,False
21,30,True,True,True
21,12,True,True,True
18,30,True,True,False
18,12,True,True,False
20,30,True,True,False
20,12,True,True,False
30,21,True,True,True
30,18,True,True,False
30,20,True,True,False
30,12,True,True,True
12,30,True,True,True
11,30,True,False,False
11,12,True,False,False
19,30,True,True,False
19,12,True,True,False
30,19,True,True,False
13,21,True,True,False
13,30,True,False,False
13,12,True,False,False
21,22,True,True,False
30,22,True,True,False
22,21,True,True,False
22,30,True,True,False
22,12,True,True,False
12,22,True,True,False
7,21,True,True,False
7,12,True,False,False
7,30,True,False,False
21,14,True,True,False
14,21,True,True,False
14,12,True,True,False
14,30,True,True,False
12,14,True,True,False
30,14,True,True,False
9,21,True,True,False
9,30,True,False,False
9,12,True,False,False
21,15,True,True,False
30,15,True,True,False
15,21,True,True,False
