source,destination
84,194
52,104
83,174
15,30
59,119
4,9
25,50
5,10
87,217
12,25
77,154
22,44
66,133
85,201
11,23
29,59
85,210
50,100
83,167
13,26
84,187
19,39
84,196
67,134
73,147
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
85,203
74,148
63,127
10,20
43,87
80,161
6,13
84,189
85,212
64,128
27,54
71,143
16,33
34,69
81,162
37,74
70,141
0,0
54,108
78,157
85,205
23,47
41,83
89,221
84,182
44,88
62,124
7,14
58,117
84,191
61,122
79,158
90,222
30,61
48,97
69,138
14,28
32,64
65,131
21,43
85,198
1,3
85,207
68,136
42,84
75,151
84,184
55,111
84,193
59,118
76,152
39,78
72,145
88,218
28,57
46,93
83,176
49,98
82,165
12,24
66,132
85,200
35,71
53,107
84,186
56,112
19,38
84,195
83,169
73,146
83,178
60,121
5,11
26,52
77,155
33,67
85,202
80,160
17,34
50,101
84,188
71,142
34,68
51,102
83,171
40,81
3,7
83,180
24,48
57,115
86,215
78,156
41,82
89,220
47,95
10,21
31,62
64,129
38,77
83,173
48,96
4,8
37,75
21,42
87,216
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
85,209
91,225
83,166
28,56
46,92
52,105
83,175
15,31
18,36
36,72
69,139
25,51
32,65
91,224
35,70
53,106
9,18
42,85
22,45
63,126
85,211
43,86
76,153
6,12
39,79
83,168
13,27
88,219
84,197
83,177
60,120
16,32
49,99
67,135
70,140
33,66
2,5
20,41
85,204
23,46
56,113
74,149
85,213
84,190
83,170
40,80
58,116
83,179
27,55
30,60
81,163
86,214
0,1
47,94
65,130
54,109
17,35
85,206
75,150
84,183
38,76
51,103
84,192
7,15
83,172
83,181
72,144
61,123
79,159
24,49
90,223
82,164
45,90
8,16
14,29
85,199
85,208
68,137
31,63
84,185
