0,0,0
0,1,1
0,2,2
1,0,3
1,1,4
1,2,5
2,0,6
2,1,7
2,2,8
3,0,9
3,1,10
3,2,11
4,0,12
4,1,13
4,2,14
5,0,15
5,1,16
5,2,17
6,0,18
6,1,19
6,2,20
7,0,21
7,1,22
8,0,23
8,1,24
9,0,25
9,1,26
10,0,27
10,1,28
11,0,29
11,1,30
12,0,31
12,1,32
13,0,33
13,1,34
14,0,35
14,1,36
15,0,37
15,1,38
16,0,39
16,1,40
17,0,41
17,1,42
18,0,43
18,1,44
19,0,45
19,1,46
20,0,47
20,1,48
20,2,49
20,3,50
20,4,51
20,5,52
20,6,53
20,7,54
20,8,55
20,9,56
20,10,57
20,11,58
21,0,59
21,1,60
21,2,61
21,3,62
21,4,63
21,5,64
21,6,65
21,7,66
21,8,67
21,9,68
21,10,69
21,11,70
22,0,71
22,1,72
22,2,73
22,3,74
22,4,75
22,5,76
22,6,77
22,7,78
22,8,79
22,9,80
22,10,81
22,11,82
23,0,83
23,1,84
23,2,85
23,3,86
23,4,87
23,5,88
23,6,89
23,7,90
23,8,91
23,9,92
23,10,93
23,11,94
24,0,95
24,1,96
24,2,97
24,3,98
24,4,99
24,5,100
24,6,101
24,7,102
24,8,103
24,9,104
24,10,105
24,11,106
25,0,107
25,1,108
25,2,109
25,3,110
25,4,111
25,5,112
25,6,113
25,7,114
25,8,115
25,9,116
25,10,117
25,11,118
26,0,119
26,1,120
26,2,121
26,3,122
26,4,123
26,5,124
26,6,125
26,7,126
26,8,127
26,9,128
26,10,129
26,11,130
